ClimateID,Date,Province,Precipitation_mm
8300300,2004-10-01,PE,105.4
8300300,2004-11-01,PE,90.7
8300300,2004-12-01,PE,159.3
8300300,2005-01-01,PE,127.5
8300300,2005-02-01,PE,22.9
8300300,2005-03-01,PE,117.6
8300300,2005-04-01,PE,65.3
8300300,2005-05-01,PE,78.3
8300300,2005-06-01,PE,74.1
8300300,2005-07-01,PE,61.7
8300300,2005-08-01,PE,36.0
8300300,2005-09-01,PE,129.8
8300300,2005-10-01,PE,155.8
8300300,2005-11-01,PE,144.6
8300300,2005-12-01,PE,80.3
8300300,2006-01-01,PE,71.9
8300300,2006-02-01,PE,85.5
8300300,2006-03-01,PE,41.8
8300300,2006-04-01,PE,107.7
8300300,2006-05-01,PE,30.3
8300300,2006-06-01,PE,123.2
8300300,2006-07-01,PE,135.1
8300300,2006-08-01,PE,71.2
8300300,2006-09-01,PE,59.2
8300300,2006-10-01,PE,216.1
8300300,2006-11-01,PE,81.2
8300300,2006-12-01,PE,96.1
8300300,2007-01-01,PE,126.6
8300300,2007-02-01,PE,23.8
8300300,2007-03-01,PE,65.2
8300300,2007-04-01,PE,66.3
8300300,2007-05-01,PE,89.7
8300300,2007-06-01,PE,69.6
8300300,2007-07-01,PE,86.3
8300300,2007-08-01,PE,150.5
8300300,2007-09-01,PE,80.6
8300300,2007-10-01,PE,52.8
8300300,2007-11-01,PE,134.8
8300300,2007-12-01,PE,155.6
8300300,2008-01-01,PE,134.6
8300300,2008-02-01,PE,193.8
8300300,2008-03-01,PE,110.5
8300300,2008-04-01,PE,74.5
8300300,2008-05-01,PE,127.8
8300300,2008-06-01,PE,61.0
8300300,2008-07-01,PE,34.4
8300300,2008-08-01,PE,240.2
8300300,2008-09-01,PE,156.8
8300300,2008-10-01,PE,61.4
8300300,2008-11-01,PE,114.4
8300300,2008-12-01,PE,184.6
8300300,2009-01-01,PE,103.2
8300300,2009-02-01,PE,98.4
8300300,2009-03-01,PE,107.8
8300300,2009-04-01,PE,85.1
8300300,2009-05-01,PE,107.8
8300300,2009-06-01,PE,111.6
8300300,2009-07-01,PE,126.2
8300300,2009-08-01,PE,185.8
8300300,2009-09-01,PE,65.0
8300300,2009-10-01,PE,222.8
8300300,2009-11-01,PE,96.5
8300300,2009-12-01,PE,117.4
8300300,2010-01-01,PE,86.6
8300300,2010-02-01,PE,67.0
8300300,2010-03-01,PE,89.4
8300300,2010-04-01,PE,53.8
8300300,2010-05-01,PE,36.6
8300300,2010-06-01,PE,162.8
8300300,2010-07-01,PE,112.2
8300300,2010-08-01,PE,150.2
8300300,2010-09-01,PE,117.0
8300300,2010-10-01,PE,137.4
8300300,2010-11-01,PE,171.6
8300300,2010-12-01,PE,169.4
8300300,2011-01-01,PE,109.0
8300300,2011-02-01,PE,160.8
8300300,2011-03-01,PE,29.8
8300300,2011-04-01,PE,68.2
8300300,2011-05-01,PE,111.4
8300300,2011-06-01,PE,50.8
8300300,2011-07-01,PE,127.4
8300300,2011-08-01,PE,106.4
8300300,2011-09-01,PE,28.0
8300300,2011-10-01,PE,320.6
8300300,2011-11-01,PE,126.2
8300300,2011-12-01,PE,131.5
8300300,2012-01-01,PE,77.2
8300300,2012-02-01,PE,123.8
8300300,2012-03-01,PE,45.7
8300300,2012-04-01,PE,94.9
8300300,2012-05-01,PE,65.9
8300300,2012-06-01,PE,35.7
8300300,2012-07-01,PE,38.8
8300300,2012-08-01,PE,65.6
8300300,2012-09-01,PE,163.4
8300301,2012-09-01,PE,115.8
8300301,2012-10-01,PE,64.0
8300301,2012-11-01,PE,50.7
8300301,2012-12-01,PE,90.8
8300301,2013-01-01,PE,26.0
8300301,2013-02-01,PE,46.4
8300301,2013-03-01,PE,43.4
8300301,2013-04-01,PE,28.4
8300301,2013-05-01,PE,78.8
8300301,2013-06-01,PE,51.2
8300301,2013-07-01,PE,83.0
8300301,2013-08-01,PE,59.4
8300301,2013-09-01,PE,176.4
8300301,2013-10-01,PE,85.0
8300301,2013-11-01,PE,113.0
8300301,2013-12-01,PE,222.2
8300301,2014-01-01,PE,87.4
8300301,2014-02-01,PE,111.8
8300301,2014-03-01,PE,165.5
8300301,2014-04-01,PE,134.7
8300301,2014-05-01,PE,80.6
8300301,2014-06-01,PE,88.0
8300301,2014-07-01,PE,44.0
8300301,2014-08-01,PE,119.0
8300301,2014-09-01,PE,112.2
8300301,2014-10-01,PE,100.8
8300301,2014-11-01,PE,164.8
8300301,2014-12-01,PE,215.9
8300301,2015-01-01,PE,133.4
8300301,2015-02-01,PE,159.2
8300301,2015-03-01,PE,128.0
8300301,2015-04-01,PE,138.2
8300301,2015-05-01,PE,35.6
8300301,2015-06-01,PE,128.4
8300301,2015-07-01,PE,28.2
8300301,2015-08-01,PE,173.6
8300301,2015-09-01,PE,58.8
8300301,2015-10-01,PE,107.4
8300301,2015-11-01,PE,131.3
8300301,2015-12-01,PE,165.2
8300301,2016-01-01,PE,61.6
8300301,2016-02-01,PE,93.0
8300301,2016-03-01,PE,79.7
8300301,2016-04-01,PE,85.0
8300301,2016-05-01,PE,70.5
8300301,2016-06-01,PE,64.8
8300301,2016-07-01,PE,72.0
8300301,2016-08-01,PE,120.4
8300301,2016-09-01,PE,61.2
8300301,2016-10-01,PE,150.2
8300301,2016-11-01,PE,110.2
8300301,2016-12-01,PE,104.8
8300301,2017-01-01,PE,110.3
8300301,2017-02-01,PE,113.1
8300301,2017-03-01,PE,62.8
8300301,2017-04-01,PE,41.9
8300301,2017-05-01,PE,160.4
8300301,2017-06-01,PE,85.0
8300301,2017-07-01,PE,68.8
8300301,2017-08-01,PE,127.5
8300301,2017-09-01,PE,73.9
8300301,2017-10-01,PE,37.8
8300301,2017-11-01,PE,93.0
8300301,2017-12-01,PE,85.8
8300301,2018-01-01,PE,72.4
8300301,2018-02-01,PE,90.4
8300301,2018-03-01,PE,60.9
8300301,2018-04-01,PE,88.9
8300301,2018-05-01,PE,61.7
8300301,2018-06-01,PE,154.0
8300301,2018-07-01,PE,24.1
8300301,2018-08-01,PE,115.7
8300301,2018-09-01,PE,93.2
8300301,2018-10-01,PE,170.6
8300301,2018-11-01,PE,188.8
8300301,2018-12-01,PE,78.8
8300301,2019-01-01,PE,85.2
8300301,2019-02-01,PE,63.5
8300301,2019-03-01,PE,47.3
8300301,2019-04-01,PE,153.4
8300301,2019-05-01,PE,82.5
8300301,2019-06-01,PE,152.1
8300301,2019-07-01,PE,34.5
8300301,2019-08-01,PE,72.0
8300301,2019-09-01,PE,166.5
8300301,2019-10-01,PE,117.2
8300301,2019-11-01,PE,136.7
8300301,2019-12-01,PE,87.2
8300301,2020-01-01,PE,112.6
8300301,2020-02-01,PE,50.3
8300301,2020-03-01,PE,67.9
8300301,2020-04-01,PE,21.7
8300301,2020-05-01,PE,63.2
8300301,2020-08-01,PE,48.9
8300301,2020-09-01,PE,83.4
8300301,2020-10-01,PE,89.1
8300301,2020-11-01,PE,76.6
8300301,2020-12-01,PE,114.6
8300301,2021-01-01,PE,76.0
8300301,2021-02-01,PE,116.8
8300301,2021-03-01,PE,81.6
8300301,2021-04-01,PE,101.1
8300301,2021-05-01,PE,107.3
8300301,2021-06-01,PE,66.8
8300301,2021-07-01,PE,134.1
8300301,2021-08-01,PE,31.8
8300301,2021-09-01,PE,226.8
8300301,2021-10-01,PE,73.7
8300301,2021-11-01,PE,158.1
8300301,2021-12-01,PE,87.7
8300301,2022-01-01,PE,136.4
8300301,2022-02-01,PE,131.3
8300301,2022-03-01,PE,87.5
8300301,2022-04-01,PE,91.3
8300301,2022-05-01,PE,33.9
8300301,2022-06-01,PE,131.6
8300301,2022-07-01,PE,114.2
8300301,2022-08-01,PE,73.2
8300301,2022-09-01,PE,155.1
8300301,2022-10-01,PE,58.2
8300301,2022-11-01,PE,116.6
8300301,2022-12-01,PE,89.6
8300301,2023-01-01,PE,179.8
8300301,2023-02-01,PE,49.1
8300301,2023-03-01,PE,59.5
8300301,2023-04-01,PE,28.9
8300301,2023-05-01,PE,46.9
8300301,2023-06-01,PE,128.4
8300301,2023-07-01,PE,154.8
8300301,2023-08-01,PE,154.6
8300301,2023-09-01,PE,81.1
8300301,2023-10-01,PE,141.5
8300301,2023-11-01,PE,110.6
8300301,2023-12-01,PE,78.8
8300301,2024-01-01,PE,63.7
8300301,2024-02-01,PE,92.4
8300301,2024-03-01,PE,171.6
8300301,2024-04-01,PE,34.4
8300301,2024-05-01,PE,27.4
8300301,2024-06-01,PE,83.9
8300301,2024-07-01,PE,64.8
8300301,2024-08-01,PE,88.9
8300301,2024-09-01,PE,41.5
8300301,2024-10-01,PE,76.5
8300301,2024-11-01,PE,155.4
8300301,2024-12-01,PE,65.7
8300301,2025-01-01,PE,102.3
8300301,2025-02-01,PE,30.8
8300301,2025-03-01,PE,103.4
8300301,2025-04-01,PE,95.2
8300301,2025-05-01,PE,99.1
8300301,2025-06-01,PE,102.1
8300301,2025-07-01,PE,44.8
8300301,2025-08-01,PE,12.2
8300301,2025-09-01,PE,43.5
8300301,2025-10-01,PE,118.1
8300301,2025-11-01,PE,115.8
8300301,2025-12-01,PE,65.5
8300401,1995-01-01,PE,164.8
8300401,1995-02-01,PE,88.9
8300401,1995-03-01,PE,78.1
8300401,1995-04-01,PE,106.2
8300401,1995-05-01,PE,116.7
8300401,1995-06-01,PE,182.6
8300401,1995-07-01,PE,118.7
8300401,1995-08-01,PE,94.8
8300401,1995-09-01,PE,100.0
8300401,1995-10-01,PE,129.5
8300401,1995-11-01,PE,144.8
8300401,1995-12-01,PE,117.4
8300401,1996-01-01,PE,78.5
8300401,1996-02-01,PE,196.3
8300401,1996-03-01,PE,145.0
8300401,1996-04-01,PE,140.9
8300401,1996-05-01,PE,65.4
8300401,1996-06-01,PE,27.4
8300401,1996-07-01,PE,93.6
8300401,1996-08-01,PE,12.8
8300401,1996-09-01,PE,105.5
8300401,1996-10-01,PE,119.0
8300401,1996-11-01,PE,85.8
8300401,1996-12-01,PE,100.0
8300401,1997-01-01,PE,65.6
8300401,1997-02-01,PE,48.0
8300401,1997-03-01,PE,0.0
8300401,1997-04-01,PE,15.1
8300401,1997-05-01,PE,107.8
8300401,1997-06-01,PE,77.5
8300401,1997-07-01,PE,18.0
8300401,1997-08-01,PE,80.7
8300401,1997-09-01,PE,84.9
8300401,1997-10-01,PE,33.2
8300401,1997-11-01,PE,97.4
8300401,1997-12-01,PE,88.9
8300401,1998-01-01,PE,78.7
8300401,1998-02-01,PE,54.4
8300401,1998-03-01,PE,82.0
8300401,1998-04-01,PE,124.0
8300401,1998-05-01,PE,75.6
8300401,1998-06-01,PE,207.1
8300401,1998-07-01,PE,60.7
8300401,1998-08-01,PE,68.7
8300401,1998-09-01,PE,112.7
8300401,1998-10-01,PE,155.3
8300401,1998-11-01,PE,82.5
8300401,1998-12-01,PE,62.5
8300401,1999-01-01,PE,89.3
8300401,1999-02-01,PE,61.0
8300401,1999-03-01,PE,124.5
8300401,1999-04-01,PE,53.2
8300401,1999-05-01,PE,28.1
8300401,1999-06-01,PE,39.3
8300401,1999-07-01,PE,97.6
8300401,1999-08-01,PE,156.8
8300401,1999-09-01,PE,116.9
8300401,1999-10-01,PE,93.4
8300401,2000-01-01,PE,93.4
8300401,2000-02-01,PE,47.2
8300401,2000-03-01,PE,68.2
8300401,2000-04-01,PE,59.0
8300401,2000-05-01,PE,77.2
8300401,2000-06-01,PE,57.2
8300401,2000-07-01,PE,158.8
8300401,2000-08-01,PE,96.3
8300401,2000-09-01,PE,14.0
8300401,2000-10-01,PE,136.3
8300401,2000-11-01,PE,133.8
8300401,2000-12-01,PE,11.8
8300401,2001-02-01,PE,24.1
8300401,2001-03-01,PE,37.4
8300401,2001-10-01,PE,91.1
8300401,2001-11-01,PE,81.9
8300401,2001-12-01,PE,36.0
8300416,1995-01-01,PE,184.3
8300416,1995-02-01,PE,145.4
8300416,1995-03-01,PE,56.0
8300416,1995-04-01,PE,89.0
8300416,1995-05-01,PE,103.0
8300416,1995-06-01,PE,153.8
8300416,1995-07-01,PE,91.4
8300416,1995-08-01,PE,86.8
8300416,1995-09-01,PE,90.2
8300416,1995-10-01,PE,147.2
8300416,1995-11-01,PE,121.4
8300416,1995-12-01,PE,154.8
8300416,1996-01-01,PE,90.4
8300416,1996-02-01,PE,130.9
8300416,1996-03-01,PE,89.2
8300416,1996-04-01,PE,79.7
8300416,1996-05-01,PE,93.8
8300416,1996-06-01,PE,69.0
8300416,1996-07-01,PE,166.8
8300416,1996-08-01,PE,36.8
8300416,1996-09-01,PE,183.4
8300416,1996-10-01,PE,130.6
8300416,1996-11-01,PE,103.6
8300416,1996-12-01,PE,143.6
8300416,1997-01-01,PE,165.5
8300416,1997-02-01,PE,90.5
8300416,1997-03-01,PE,80.5
8300416,1997-04-01,PE,89.8
8300416,1997-05-01,PE,96.4
8300416,1997-06-01,PE,100.2
8300416,1997-07-01,PE,42.4
8300416,1997-08-01,PE,114.8
8300416,1997-09-01,PE,113.4
8300416,1997-10-01,PE,53.8
8300416,1997-11-01,PE,103.7
8300416,1997-12-01,PE,147.2
8300416,1998-01-01,PE,143.3
8300416,1998-02-01,PE,86.2
8300416,1998-03-01,PE,110.8
8300416,1998-04-01,PE,91.8
8300416,1998-05-01,PE,65.4
8300416,1998-06-01,PE,103.7
8300416,1998-07-01,PE,55.0
8300416,1998-08-01,PE,77.4
8300416,1998-09-01,PE,116.4
8300416,1998-10-01,PE,126.8
8300416,1998-11-01,PE,86.5
8300416,1998-12-01,PE,78.6
8300416,1999-01-01,PE,97.9
8300416,1999-02-01,PE,57.9
8300416,1999-03-01,PE,110.8
8300416,1999-04-01,PE,68.9
8300416,1999-05-01,PE,55.9
8300416,1999-06-01,PE,37.6
8300416,1999-07-01,PE,98.8
8300416,1999-08-01,PE,147.6
8300416,1999-09-01,PE,125.0
8300416,1999-10-01,PE,103.0
8300416,1999-11-01,PE,67.7
8300416,1999-12-01,PE,83.6
8300416,2000-01-01,PE,107.9
8300416,2000-02-01,PE,38.3
8300416,2000-03-01,PE,63.1
8300418,1995-01-01,PE,20.4
8300418,1995-02-01,PE,39.8
8300418,1995-03-01,PE,52.7
8300418,1995-04-01,PE,48.2
8300418,1995-05-01,PE,25.2
8300418,1995-06-01,PE,129.6
8300418,1995-07-01,PE,1.2
8300418,1995-08-01,PE,2.0
8300418,1995-09-01,PE,0.0
8300418,1995-10-01,PE,5.6
8300418,1995-11-01,PE,0.0
8300418,1995-12-01,PE,10.2
8300418,1996-01-01,PE,6.8
8300418,1996-02-01,PE,3.8
8300418,1996-03-01,PE,0.4
8300418,1996-04-01,PE,1.0
8300418,1996-05-01,PE,55.4
8300418,1996-06-01,PE,0.0
8300418,1996-07-01,PE,0.0
8300418,1996-08-01,PE,0.0
8300418,1996-09-01,PE,0.0
8300418,1996-10-01,PE,17.4
8300418,1996-11-01,PE,88.0
8300418,1996-12-01,PE,59.2
8300418,1997-01-01,PE,120.8
8300418,1997-02-01,PE,66.8
8300418,1997-03-01,PE,42.8
8300418,1997-04-01,PE,48.6
8300418,1997-05-01,PE,79.4
8300418,1997-06-01,PE,66.4
8300418,1997-07-01,PE,64.6
8300418,1997-08-01,PE,67.6
8300418,1997-09-01,PE,95.6
8300418,1997-10-01,PE,28.8
8300418,1997-11-01,PE,99.6
8300418,1997-12-01,PE,96.8
8300418,1998-01-01,PE,84.8
8300418,1998-02-01,PE,29.2
8300418,1998-03-01,PE,58.2
8300418,1998-04-01,PE,39.0
8300418,1998-05-01,PE,46.6
8300418,1998-06-01,PE,101.2
8300418,1998-07-01,PE,36.0
8300418,1998-08-01,PE,56.6
8300418,1998-09-01,PE,98.8
8300418,1998-10-01,PE,43.6
8300418,1998-11-01,PE,59.2
8300418,1998-12-01,PE,42.0
8300418,1999-01-01,PE,77.6
8300418,1999-02-01,PE,86.6
8300418,1999-03-01,PE,96.4
8300418,1999-04-01,PE,59.4
8300418,1999-05-01,PE,45.6
8300418,1999-06-01,PE,28.6
8300418,1999-07-01,PE,29.8
8300418,1999-08-01,PE,143.8
8300418,2000-08-01,PE,12.8
8300418,2000-09-01,PE,70.6
8300418,2000-10-01,PE,140.6
8300418,2000-11-01,PE,90.4
8300418,2000-12-01,PE,99.4
8300418,2001-01-01,PE,66.2
8300418,2001-02-01,PE,54.0
8300418,2001-03-01,PE,30.4
8300418,2001-04-01,PE,92.8
8300418,2001-05-01,PE,40.6
8300418,2001-06-01,PE,54.2
8300418,2001-07-01,PE,28.8
8300418,2001-08-01,PE,15.0
8300418,2001-09-01,PE,74.8
8300418,2001-10-01,PE,50.8
8300418,2001-11-01,PE,11.1
8300418,2001-12-01,PE,37.4
8300418,2002-01-01,PE,28.7
8300418,2002-02-01,PE,59.9
8300418,2002-03-01,PE,45.3
8300418,2002-04-01,PE,77.3
8300418,2002-05-01,PE,70.3
8300418,2002-06-01,PE,77.2
8300418,2002-07-01,PE,34.4
8300418,2002-08-01,PE,9.8
8300418,2002-09-01,PE,204.6
8300418,2002-10-01,PE,93.6
8300418,2002-11-01,PE,169.0
8300418,2002-12-01,PE,54.1
8300418,2003-01-01,PE,50.1
8300418,2003-02-01,PE,68.1
8300418,2003-03-01,PE,108.4
8300418,2003-04-01,PE,70.1
8300418,2003-05-01,PE,78.5
8300418,2003-06-01,PE,66.8
8300418,2003-07-01,PE,141.7
8300418,2003-08-01,PE,126.9
8300418,2003-09-01,PE,49.5
8300418,2003-10-01,PE,125.8
8300418,2003-11-01,PE,52.1
8300418,2003-12-01,PE,64.1
8300418,2004-01-01,PE,26.1
8300418,2004-02-01,PE,28.9
8300418,2004-03-01,PE,50.4
8300418,2004-04-01,PE,83.2
8300418,2004-05-01,PE,57.1
8300418,2004-06-01,PE,90.5
8300418,2004-07-01,PE,57.3
8300418,2004-08-01,PE,77.3
8300418,2004-09-01,PE,86.7
8300418,2004-10-01,PE,57.1
8300418,2004-11-01,PE,109.3
8300418,2004-12-01,PE,88.2
8300418,2005-01-01,PE,27.1
8300418,2005-02-01,PE,18.0
8300418,2005-03-01,PE,74.9
8300418,2005-04-01,PE,40.4
8300418,2005-05-01,PE,59.8
8300418,2005-06-01,PE,34.5
8300418,2005-07-01,PE,51.6
8300418,2005-08-01,PE,85.0
8300418,2005-09-01,PE,151.3
8300418,2005-10-01,PE,153.8
8300418,2005-11-01,PE,109.4
8300418,2005-12-01,PE,79.6
8300418,2006-01-01,PE,59.0
8300418,2006-02-01,PE,26.2
8300418,2006-03-01,PE,22.3
8300418,2006-04-01,PE,121.1
8300418,2006-05-01,PE,54.1
8300418,2006-06-01,PE,102.0
8300418,2006-07-01,PE,114.7
8300418,2006-08-01,PE,87.1
8300418,2006-09-01,PE,33.2
8300418,2006-10-01,PE,145.3
8300418,2006-11-01,PE,60.8
8300418,2006-12-01,PE,98.9
8300418,2007-01-01,PE,99.6
8300418,2007-02-01,PE,14.7
8300418,2007-03-01,PE,44.7
8300418,2007-04-01,PE,41.8
8300418,2007-05-01,PE,59.2
8300418,2007-06-01,PE,87.6
8300418,2007-07-01,PE,75.7
8300418,2007-08-01,PE,194.8
8300418,2007-09-01,PE,79.8
8300418,2007-10-01,PE,34.0
8300418,2007-11-01,PE,90.9
8300418,2007-12-01,PE,63.3
8300418,2008-01-01,PE,81.7
8300418,2008-02-01,PE,117.0
8300418,2008-03-01,PE,82.8
8300418,2008-04-01,PE,47.8
8300418,2008-05-01,PE,119.1
8300418,2008-06-01,PE,59.6
8300418,2008-07-01,PE,52.5
8300418,2008-08-01,PE,205.4
8300418,2008-09-01,PE,100.0
8300418,2008-10-01,PE,48.5
8300418,2008-11-01,PE,83.6
8300418,2008-12-01,PE,126.2
8300418,2009-01-01,PE,50.1
8300418,2009-02-01,PE,43.7
8300418,2009-03-01,PE,82.4
8300418,2009-04-01,PE,63.2
8300418,2009-05-01,PE,82.4
8300418,2009-06-01,PE,95.8
8300418,2009-07-01,PE,91.9
8300418,2009-08-01,PE,158.9
8300418,2009-09-01,PE,47.3
8300418,2009-10-01,PE,164.5
8300418,2009-11-01,PE,93.9
8300418,2009-12-01,PE,100.2
8300418,2010-01-01,PE,40.8
8300418,2010-02-01,PE,15.0
8300418,2010-03-01,PE,57.9
8300418,2010-04-01,PE,115.9
8300418,2010-05-01,PE,71.8
8300418,2010-06-01,PE,213.6
8300418,2010-07-01,PE,114.2
8300418,2010-08-01,PE,106.8
8300418,2010-09-01,PE,137.1
8300418,2010-10-01,PE,116.7
8300418,2010-11-01,PE,99.2
8300418,2010-12-01,PE,110.5
8300418,2011-01-01,PE,75.7
8300418,2011-02-01,PE,69.6
8300418,2011-03-01,PE,28.4
8300418,2011-04-01,PE,59.0
8300418,2011-05-01,PE,64.4
8300418,2011-06-01,PE,33.5
8300418,2011-07-01,PE,96.7
8300418,2011-08-01,PE,37.1
8300418,2011-09-01,PE,0.6
8300418,2011-10-01,PE,125.4
8300418,2011-11-01,PE,62.3
8300418,2011-12-01,PE,128.7
8300418,2012-01-01,PE,59.0
8300418,2012-02-01,PE,100.4
8300418,2012-03-01,PE,28.2
8300418,2012-04-01,PE,36.7
8300418,2012-05-01,PE,55.9
8300418,2012-06-01,PE,32.1
8300418,2012-07-01,PE,125.7
8300418,2012-08-01,PE,60.1
8300418,2012-09-01,PE,322.3
8300418,2012-10-01,PE,32.8
8300418,2012-11-01,PE,76.3
8300418,2012-12-01,PE,119.2
8300418,2013-01-01,PE,22.6
8300418,2013-02-01,PE,39.7
8300418,2013-03-01,PE,47.8
8300418,2013-04-01,PE,50.7
8300418,2013-05-01,PE,84.8
8300418,2013-06-01,PE,99.5
8300418,2013-07-01,PE,103.3
8300418,2013-08-01,PE,40.7
8300418,2013-09-01,PE,98.3
8300418,2013-10-01,PE,59.5
8300418,2013-11-01,PE,80.5
8300418,2013-12-01,PE,125.5
8300418,2014-01-01,PE,84.1
8300418,2014-02-01,PE,74.4
8300418,2014-03-01,PE,131.8
8300418,2014-04-01,PE,88.7
8300418,2014-05-01,PE,77.3
8300418,2014-06-01,PE,63.9
8300418,2014-07-01,PE,30.6
8300418,2014-08-01,PE,119.3
8300418,2014-09-01,PE,94.9
8300418,2014-10-01,PE,73.6
8300418,2014-11-01,PE,227.5
8300418,2014-12-01,PE,130.6
8300418,2015-01-01,PE,85.3
8300418,2015-02-01,PE,71.4
8300418,2015-03-01,PE,57.3
8300418,2015-04-01,PE,122.9
8300418,2015-05-01,PE,46.8
8300418,2015-06-01,PE,78.9
8300418,2015-07-01,PE,48.6
8300418,2015-08-01,PE,106.3
8300418,2015-09-01,PE,36.9
8300418,2015-10-01,PE,106.2
8300418,2015-11-01,PE,105.9
8300418,2015-12-01,PE,103.7
8300418,2016-01-01,PE,28.6
8300418,2016-02-01,PE,59.2
8300418,2016-03-01,PE,73.4
8300418,2016-04-01,PE,70.7
8300418,2016-05-01,PE,59.1
8300418,2016-06-01,PE,59.6
8300418,2016-07-01,PE,42.0
8300418,2016-08-01,PE,61.7
8300418,2016-09-01,PE,80.7
8300418,2016-10-01,PE,77.4
8300418,2016-11-01,PE,109.7
8300418,2016-12-01,PE,95.7
8300418,2017-01-01,PE,81.4
8300418,2017-02-01,PE,36.7
8300418,2017-03-01,PE,18.9
8300418,2017-04-01,PE,45.4
8300418,2017-05-01,PE,102.5
8300418,2017-06-01,PE,55.4
8300418,2017-07-01,PE,44.4
8300418,2017-08-01,PE,97.5
8300418,2017-09-01,PE,71.2
8300418,2017-10-01,PE,30.1
8300418,2017-11-01,PE,91.4
8300418,2017-12-01,PE,101.0
8300418,2018-01-01,PE,42.0
8300418,2018-02-01,PE,64.0
8300418,2018-03-01,PE,26.4
8300418,2018-04-01,PE,80.9
8300418,2018-05-01,PE,75.5
8300418,2018-06-01,PE,127.0
8300418,2018-07-01,PE,9.8
8300418,2018-08-01,PE,100.2
8300418,2018-09-01,PE,48.2
8300418,2018-10-01,PE,100.4
8300418,2018-11-01,PE,142.5
8300418,2018-12-01,PE,17.6
8300418,2019-01-01,PE,48.7
8300418,2019-02-01,PE,53.6
8300418,2019-03-01,PE,39.2
8300418,2019-04-01,PE,124.1
8300418,2019-05-01,PE,68.7
8300418,2019-11-01,PE,44.2
8300418,2019-12-01,PE,59.9
8300418,2020-01-01,PE,12.3
8300418,2020-02-01,PE,41.1
8300418,2020-03-01,PE,50.6
8300418,2020-04-01,PE,26.4
8300418,2020-05-01,PE,49.0
8300418,2020-07-01,PE,18.3
8300418,2020-08-01,PE,59.7
8300418,2020-09-01,PE,52.2
8300418,2020-10-01,PE,53.4
8300418,2020-11-01,PE,73.3
8300418,2020-12-01,PE,42.1
8300418,2021-07-01,PE,112.2
8300418,2021-08-01,PE,25.8
8300418,2021-09-01,PE,194.4
8300418,2021-10-01,PE,80.9
8300418,2021-11-01,PE,154.0
8300418,2021-12-01,PE,102.8
8300418,2022-01-01,PE,109.2
8300418,2022-02-01,PE,28.8
8300418,2022-03-01,PE,92.4
8300418,2022-04-01,PE,97.9
8300418,2022-05-01,PE,38.3
8300418,2022-06-01,PE,95.0
8300418,2022-07-01,PE,53.0
8300418,2022-08-01,PE,80.2
8300418,2022-09-01,PE,123.4
8300418,2022-10-01,PE,38.3
8300418,2022-11-01,PE,114.5
8300418,2022-12-01,PE,127.1
8300418,2023-01-01,PE,170.1
8300418,2023-02-01,PE,50.5
8300418,2023-03-01,PE,38.3
8300418,2023-04-01,PE,14.9
8300418,2023-05-01,PE,66.7
8300418,2023-06-01,PE,97.3
8300418,2023-07-01,PE,152.5
8300418,2023-08-01,PE,83.5
8300418,2023-09-01,PE,54.7
8300418,2023-10-01,PE,137.6
8300418,2023-11-01,PE,101.3
8300418,2023-12-01,PE,85.4
8300418,2024-01-01,PE,22.3
8300418,2024-02-01,PE,59.8
8300418,2024-03-01,PE,138.0
8300418,2024-04-01,PE,30.7
8300418,2024-05-01,PE,22.6
8300418,2024-06-01,PE,67.6
8300418,2024-07-01,PE,69.9
8300418,2024-08-01,PE,40.8
8300418,2024-09-01,PE,9.8
8300418,2024-10-01,PE,63.6
8300418,2024-11-01,PE,90.6
8300418,2024-12-01,PE,50.1
8300418,2025-01-01,PE,45.6
8300418,2025-02-01,PE,36.4
8300418,2025-03-01,PE,71.9
8300418,2025-04-01,PE,87.7
8300418,2025-05-01,PE,77.6
8300418,2025-06-01,PE,57.2
8300418,2025-07-01,PE,52.9
8300418,2025-08-01,PE,22.5
8300418,2025-09-01,PE,30.1
8300418,2025-10-01,PE,69.2
8300418,2025-11-01,PE,75.2
8300425,1995-01-01,PE,123.2
8300425,1995-02-01,PE,77.5
8300425,1995-03-01,PE,61.2
8300425,1995-04-01,PE,76.2
8300425,1995-05-01,PE,101.4
8300425,1995-06-01,PE,112.4
8300425,1995-07-01,PE,26.8
8300425,1995-08-01,PE,76.2
8300425,1995-09-01,PE,74.2
8300425,1995-10-01,PE,87.4
8300425,1995-11-01,PE,110.6
8300425,1995-12-01,PE,95.6
8300425,1996-01-01,PE,50.6
8300425,1996-02-01,PE,130.0
8300425,1996-03-01,PE,100.8
8300425,1996-04-01,PE,119.0
8300425,1996-05-01,PE,129.2
8300425,1996-06-01,PE,67.8
8300425,1996-07-01,PE,152.2
8300425,1996-08-01,PE,14.4
8300425,1996-09-01,PE,225.8
8300425,1996-10-01,PE,131.0
8300425,1996-11-01,PE,95.8
8300425,1996-12-01,PE,119.8
8300425,1997-01-01,PE,69.2
8300425,1997-02-01,PE,76.8
8300425,1997-03-01,PE,103.2
8300425,1997-04-01,PE,84.0
8300425,1997-05-01,PE,124.4
8300425,1997-06-01,PE,95.4
8300425,1997-07-01,PE,45.8
8300425,1997-08-01,PE,66.0
8300425,1997-09-01,PE,79.4
8300425,1997-10-01,PE,35.6
8300425,1997-11-01,PE,110.0
8300425,1997-12-01,PE,99.8
