100143,Agassiz,BC,7170 Cheam Avenue,49.238008,-121.762264,23,24HR,0,6,14,19,23,26,32,36,40,43,45,45,99.80593607,16,27,28,27,22,21,17,19,13,13,13,10,19,9.301336487
100202,Prince George,BC,"Plaza 400, 1011 4th Avenue",53.91472,-122.74194,588,24HR,1,8,13,18,23,26,30,35,39,41,47,49,99.24657534,14,20,20,30,28,22,18,17,13,15,13,14,19,8.846405621
100304,Victoria,BC,"Sj Willis School, 923 Topaz Ave.",48.441942,-123.363165,29,24HR,2,9,15,19,23,27,32,35,38,39,42,42,99.52054795,16,25,26,31,24,21,16,17,15,16,13,15,20,8.353507082
100308,Colwood,BC,3300 Wishart Road,48.42369,-123.49432,86,24HR,2,9,17,22,26,30,34,38,41,42,45,46,98.28767123,16,25,28,33,29,27,21,22,18,16,12,13,22,9.199577532
100401,Kamloops,BC,317 Seymour St.,50.67477,-120.334016,381,24HR,1,7,15,20,25,27,31,34,39,41,46,46,99.14383562,13,19,22,29,27,28,21,24,17,16,7,12,20,9.058800354
100701,Kelowna,BC,3333 College Way,49.862336,-119.477367,347,24HR,5,16,24,29,33,35,40,43,45,47,54,54,41.24429224,16,27,32,32,33,,,,,,,,,
100703,Kelowna,BC,1450 Klo Road,49.862119,-119.467461,350,24HR,2,7,11,14,17,19,22,24,25,26,29,29,29.80593607,,,,,,,,,16,17,11,13,,
101003,Abbotsford,BC,32995 Bevan Ave.,49.042579,-122.309821,58,24HR,0,7,15,20,24,26,30,34,39,41,44,45,99.80593607,14,24,25,29,25,23,19,21,16,14,11,9,19,8.911627472
101005,Abbotsford,BC,1073 Columbia Street,49.021554,-122.326523,65,24HR,1,8,16,20,24,27,32,36,39,42,44,44,99.15525114,17,26,28,30,25,23,18,20,16,15,13,12,20,8.883985785
101101,Metro Vancouver - Chilliwack,BC,46360 Airport Road,49.155848,-121.940279,12,24HR,1,6,14,19,23,26,31,35,38,41,45,45,99.39497717,15,26,25,27,24,23,18,20,14,14,12,10,19,8.965114982
101202,Metro Vancouver - Pitt Meadows,BC,18477 Dewdny Trunk,49.245233,-122.70889,5,24HR,1,4,13,17,21,23,27,31,36,41,46,46,99.18949772,14,19,21,26,21,21,16,17,13,12,8,13,17,8.533541482
101301,Metro Vancouver - Langley,BC,23752 52nd Avenue,49.095613,-122.567104,88,24HR,1,7,16,20,25,27,31,35,39,41,45,45,99.41780822,16,27,25,29,25,24,19,21,16,14,11,13,20,8.877584826
101401,Metro Vancouver - Hope,BC,62715 Airport Road,49.369887,-121.499122,40,24HR,0,5,14,19,24,27,31,35,39,42,44,44,99.56621005,12,26,26,26,25,23,19,22,15,12,11,8,19,9.636268698
101501,Metro Vancouver - Maple Ridge,BC,23124 118th Avenue,49.214939,-122.582057,50,24HR,0,5,15,20,24,26,30,33,38,40,46,47,99.56621005,13,21,25,28,25,24,20,22,16,14,9,10,19,9.2499449
101603,Squamish,BC,38370 Buckley Avenue,49.70516,-123.15133,6,24HR,1,6,12,16,21,23,28,32,37,43,47,48,96.94063927,15,24,26,25,22,20,16,16,13,11,9,9,17,8.412735285
101701,Quesnel,BC,585 Callanan Street,52.981686,-122.493227,490,24HR,1,5,10,13,17,21,24,29,32,33,39,41,98.93835616,8,17,13,21,24,20,15,15,11,11,6,12,14,7.489582207
101904,Cranbrook,BC,"3rd St South, 20 Ave South",49.302582,-115.451314,941,24HR,3,14,20,26,31,33,37,39,42,44,46,47,91.49543379,21,26,35,33,32,30,,28,22,21,15,17,25,8.724631727
102001,Saturna Island,BC,Gulf Island National Park Reserve,48.77524,-123.12821,178,24HR,4,16,22,26,32,34,37,40,42,43,44,45,98.68721461,22,30,36,36,33,27,23,26,22,23,18,20,26,8.134598717
102102,Nanaimo,BC,2080a Labieux Road,49.20083,-123.99389,121,24HR,2,11,18,23,27,30,33,36,38,39,42,42,98.71004566,16,25,30,33,30,27,20,21,17,20,14,15,22,8.433622175
102402,Smithers,BC,1188 King Street,54.7785,-127.168542,496,24HR,1,5,9,12,16,19,24,29,33,35,37,37,92.85388128,,12,15,26,23,16,12,13,9,9,7,9,13,7.632887583
102503,Terrace,BC,3411 Munroe Street,54.52167,-128.6075,81,24HR,1,6,13,18,22,25,29,31,35,36,38,38,88.23059361,17,26,,26,25,20,18,18,13,12,15,9,18,8.241948454
102701,Williams Lake,BC,1045 Western Avenue,52.14428,-122.150391,631,24HR,1,8,14,19,24,28,32,35,39,43,46,47,94.42922374,14,19,27,31,29,25,17,19,13,17,11,14,20,9.222951965
103502,Castlegar,BC,801 9th Avenue,49.317698,-117.661527,407,24HR,2,10,15,20,25,28,31,34,37,38,42,42,98.23059361,15,27,27,26,25,24,20,23,15,14,12,12,20,8.254719079
103602,Mission,BC,32964 9th Avenue,49.14149,-122.311078,74,24HR,1,9,17,21,25,28,32,36,40,41,45,45,99.56621005,19,26,29,29,25,24,19,22,16,15,12,13,21,8.749321615
103904,Kitimat,BC,1332 Lahakas Blvd North,54.066909,-128.639131,94,24HR,1,6,11,15,19,20,23,25,29,31,33,33,49.71461187,,,,,,,17,18,11,13,17,13,,
104003,Vernon,BC,2704 Highway 6,50.260617,-119.270723,476,24HR,1,6,13,20,25,27,31,35,39,42,47,49,99.00684932,11,20,26,27,29,29,21,23,16,14,7,9,19,9.472548543
104301,Taylor,BC,Mcmahon Complex,56.150186,-120.686985,474,24HR,1,10,16,21,26,29,33,36,41,45,52,54,98.29908676,21,23,26,34,28,21,19,16,16,16,19,14,21,8.969906286
104304,Farmington,BC,4794 Parkland Road,55.913779,-120.533749,696,24HR,37,37,37,37,37,37,37,37,37,37,37,37,0.125570776,,,,,,,,,,,,,,
104804,Duncan,BC,1050 College Street,48.786114,-123.717307,34,24HR,1,5,11,19,23,25,29,33,36,38,42,43,99.57762557,10,17,23,29,27,26,20,21,14,11,7,7,18,9.193568393
105001,Whistler,BC,Meadow Park,50.144285,-122.960402,638,24HR,0,10,17,21,26,28,32,35,39,42,47,48,96.50684932,16,30,28,27,28,25,19,21,17,17,15,13,21,8.394388645
105504,Fort St. John,BC,10511 99 Avenue,56.24473,-120.8561,679,24HR,3,13,18,22,28,31,37,40,42,44,51,52,89.39497717,22,23,28,36,34,,20,17,17,18,21,,24,9.015790775
107100,Courtenay,BC,1540 Mcphee Avenue,49.682603,-124.996222,27,24HR,2,8,15,20,24,27,31,34,36,38,41,42,98.69863014,14,23,24,30,28,24,19,19,16,15,10,12,20,8.51501135
119004,Whitehorse,YU,412 Steele Street,60.71972,-135.05875,640,24HR,3,17,23,27,32,35,40,44,47,48,51,52,86.44977169,23,22,36,37,36,26,26,22,25,,,29,,
129003,Yellowknife,NT,"52nd Ave. & 49th Street, Sir John Franklin High School",62.45207,-114.364,193,24HR,8,18,23,26,30,32,34,36,39,40,44,45,99.12100457,28,26,33,31,33,25,23,21,19,23,28,23,26,6.407822965
129102,Norman Wells,NT,#7 Forestry Road N. Wells,65.27926,-126.813057,60,24HR,6,16,22,27,31,32,35,39,41,42,44,44,79.87442922,26,29,33,31,30,25,22,,,18,26,23,,
129203,Inuvik,NT,"Bompas Road (Block21, Lot 4084)",68.35702,-133.714057,30,24HR,2,17,23,27,31,33,36,37,40,41,45,45,76.86073059,28,32,32,27,31,27,21,20,,,,26,,
129303,Iqaluit,NU,Water Lab (1307 Federal Road),63.751619,-68.522433,35,24HR,5,14,17,20,22,25,28,31,31,33,35,35,30.60502283,21,,,,,,,21,19,,,,,
129401,Alert,NT,Alert,82.45083,-62.5056,187,24HR,1,19,27,33,38,40,41,43,44,44,46,47,99.06392694,39,40,32,16,22,30,26,24,32,35,38,40,31,9.708975169
129501,Snare Rapids,NT,Snare Rapids,63.50825,-116.00867,240,24HR,8,19,24,29,33,35,37,40,42,43,46,47,98.85844749,33,31,38,33,34,27,23,20,19,25,31,28,28,7.294299456
129601,Fort Smith,NT,95 Conibear Crescent,60.00455,-111.893241,358,24HR,5,12,18,23,28,31,33,35,37,39,45,45,99.36073059,27,25,33,29,31,25,22,15,14,17,22,18,23,7.885557755
129602,Wood Buffalo National Park,NT,Wood Buffalo National Park,60.1465,-113.63769,274,24HR,8,17,24,29,33,35,38,41,45,46,48,49,94.15525114,32,33,40,33,34,28,23,,17,22,28,26,28,8.088326758
************DMAX1HR************,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAPS ID,City,P/T,Location,Latitude,Longitude,Elevation,ID,Minimum,10th Percentile,30th Percentile,50th Percentile,70th Percentile,80th Percentile,90th Percentile,95th Percentile,98th Percentile,99th Percentile,99.9th Percentile,Maximum,Percent Completeness,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard Deviation
10102,St. John's,NL,354 Water Street,47.56038,-52.71147,7,DMax1HR,13,22,28,33,37,39,42,44,45,47,49,49,97.26027397,36,38,42,41,34,25,22,28,27,27,31,34,32,7.499667039
10401,Mount Pearl,NL,Old Placentia Road,47.50513,-52.79476,135,DMax1HR,9,18,23,27,35,38,41,43,46,47,50,50,95.89041096,37,40,44,26,27,21,20,31,29,27,21,23,29,9.195998827
10501,Grand Falls - Windsor,NL,Scott Avenue,48.92696,-55.65966,62,DMax1HR,12,23,30,38,42,43,46,48,50,50,52,52,91.50684932,41,42,46,44,38,28,24,29,24,30,36,40,36,8.685077188
10601,Happy Valley - Goose Bay,NL,Abbot Street,53.306,-60.36314,39,DMax1HR,10,22,27,33,37,39,41,44,46,48,53,53,98.63013699,35,38,41,42,37,27,25,24,25,27,32,36,32,7.675614358
10602,Corner Brook,NL,Macpherson Ave,48.95224,-57.92207,100,DMax1HR,17,24,30,35,38,39,42,47,49,51,53,53,100,37,37,43,44,36,30,28,29,26,30,33,37,34,7.233508984
10801,Port Aux Choix,NL,Port Au Choix (Town Hall),50.7123,-57.36421,13,DMax1HR,10,20,26,33,35,37,39,42,43,44,47,47,78.63013699,33,36,38,39,,28,22,24,23,25,31,,31,7.465296055
10901,Burin,NL,18 Hwy 220 (Main St.),47.09899,-55.19852,1,DMax1HR,20,28,35,40,43,45,47,49,50,51,52,52,96.98630137,39,43,46,45,40,34,33,31,30,34,40,45,39,6.997791313
11002,Labrador City,NL,317 Hudson Drive,52.945487,-66.910306,558,DMax1HR,16,30,35,39,44,46,48,50,52,53,53,53,98.90410959,41,44,45,45,37,33,35,32,33,36,41,47,39,7.252999905
20104,Charlottetown,PE,3 Brighton Road,46.233,-63.13667,21,DMax1HR,17,24,28,31,35,37,40,41,45,47,50,50,96.98630137,32,35,38,38,34,31,30,30,28,27,29,28,32,6.129388538
20301,Wellington,PE,40 Route 125 (Hackmatack Road),46.47843,-63.98763,6,DMax1HR,16,25,31,35,39,42,44,47,49,50,53,53,93.15068493,37,41,46,41,37,32,28,28,29,29,33,35,35,7.197249684
20401,Southampton,PE,2580 Route 313 (Cardigan Road),46.38635,-62.58272,30,DMax1HR,14,26,32,36,40,42,44,47,50,52,52,52,94.24657534,38,41,46,42,37,33,30,30,29,30,35,36,36,7.292518468
30113,Halifax,NS,1672 Granville Street,44.64711,-63.57366,28,DMax1HR,14,24,29,34,38,40,43,46,48,49,52,52,99.45205479,36,38,43,41,35,31,32,32,28,26,30,34,34,7.322941899
30120,Dartmouth,NS,341 Cherrybrook Road,44.7198,-63.48076,68,DMax1HR,19,26,32,37,41,43,46,49,51,52,54,54,98.08219178,39,41,47,45,38,35,33,34,30,30,35,36,37,7.328479913
30201,Port Hawkesbury,NS,18 Embree Street,45.614161,-61.362356,14,DMax1HR,18,27,33,37,41,43,44,47,50,51,59,59,97.80821918,39,42,45,43,37,33,31,33,31,32,37,40,37,6.869443466
30310,Sydney,NS,71 Welton Street,46.14222,-60.17252,27,DMax1HR,18,28,34,38,41,43,45,47,49,50,57,57,95.89041096,39,41,45,44,38,33,29,33,30,33,38,38,37,6.654463829
30502,Kejimkujik,NS,National Park,44.43244,-65.20264,124,DMax1HR,19,27,33,37,40,42,46,49,52,53,54,54,93.97260274,38,40,47,43,39,35,33,34,33,29,34,35,37,7.018400522
30701,Aylesford,NS,"1009 Brow Mountain Road, Kings County",45.07254,-64.84025,235,DMax1HR,21,28,34,39,42,45,49,51,53,57,57,57,97.53424658,40,42,49,45,41,38,37,35,32,29,35,37,39,7.6816385
30901,Pictou,NS,91 Beeches Road,45.681744,-62.696575,12,DMax1HR,18,26,31,35,38,39,42,44,47,51,84,84,98.08219178,34,36,39,39,36,32,30,31,29,32,36,40,34,6.799480233
31101,Kentville,NS,32 Main Street,45.067284,-64.477425,60,DMax1HR,21,28,34,38,42,44,47,49,52,54,55,55,99.7260274,40,43,48,44,39,35,33,35,32,30,36,37,38,7.067649161
40104,Fredericton,NB,486 Needham Street,45.957289,-66.645236,10,DMax1HR,15,26,32,35,39,40,44,46,49,50,53,53,98.90410959,33,37,45,41,38,34,30,32,32,31,35,35,35,6.738464811
40203,Saint John,NB,Mountain Road,45.308762,-66.008384,41,DMax1HR,19,29,34,37,40,42,45,46,50,53,59,59,100,36,39,44,41,41,37,35,34,32,33,37,38,37,6.225879167
40207,Saint John,NB,476 Lancaster Avenue W.,45.252898,-66.080065,59,DMax1HR,14,27,34,38,42,45,50,52,54,55,62,62,96.43835616,38,36,50,47,42,39,37,36,32,28,34,38,38,8.158428589
40209,Saint John,NB,8 Castle Street,45.28028,-66.05611,41,DMax1HR,17,26,31,36,41,44,48,50,52,53,56,56,99.45205479,40,43,49,46,35,32,31,31,28,27,33,36,36,8.442958792
40302,Moncton,NB,5 Thanet Street,46.101578,-64.789661,9,DMax1HR,17,27,31,36,39,41,44,46,49,53,56,56,99.7260274,35,40,45,42,38,33,30,33,31,30,34,31,35,7.073953248
40901,St. Andrews,NB,"Marine Science Drive, Route 127",45.086912,-67.074036,25,DMax1HR,13,26,33,38,42,44,48,50,52,53,58,58,96.71232877,39,43,48,44,41,36,32,31,30,30,35,39,37,8.120035443
41302,Bathurst,NB,1255 Rough Waters Drive,47.609693,-65.633509,16,DMax1HR,15,28,33,38,42,44,46,49,51,54,58,58,100,33,43,47,45,40,34,31,32,33,32,38,41,37,7.558808749
41501,Edmundston,NB,19 Queen St.,47.363195,-68.322302,159,DMax1HR,7,21,27,32,39,42,47,49,53,55,59,59,98.35616438,36,41,48,45,37,32,29,26,23,23,27,30,33,9.569854756
50103,Montréal,QC,"1050 A, Boul. Saint-Jean-Baptiste",45.641026,-73.499682,19,DMax1HR,11,25,30,35,41,44,48,50,54,59,69,69,98.35616438,30,37,44,42,40,40,44,35,32,27,28,30,36,9.0376156
50109,Montréal,QC,"2495 Duncan / Decarie, Mt-Royal",45.502648,-73.663913,41,DMax1HR,8,22,27,31,36,38,41,44,47,49,59,59,98.90410959,29,31,37,36,35,36,37,32,28,24,24,27,31,7.854281167
50113,Laval,QC,1160 Boul Pie-Ix,45.547463,-73.748317,35,DMax1HR,9,25,31,36,40,44,47,50,54,54,61,61,95.06849315,33,38,45,42,40,41,40,37,32,27,28,31,36,8.472845504
50119,Longueuil,QC,Face Au 1819 Rue Victoria,45.52207,-73.4881,32,DMax1HR,12,26,32,37,41,44,48,53,56,57,64,64,92.05479452,30,36,43,41,40,43,48,39,35,29,28,30,37,8.707252598
50122,Brossard,QC,En Face Du 8400 Avenue Sorbonne,45.448663,-73.480819,17,DMax1HR,11,27,32,37,41,44,47,50,55,57,72,72,90.1369863,33,39,44,41,40,43,47,37,33,29,28,30,37,8.434071461
50126,Montréal,QC,20965 Ch. Sainte-Marie,45.426542,-73.928929,39,DMax1HR,10,27,33,38,42,45,49,52,53,56,59,59,92.32876712,36,39,46,42,40,42,43,38,34,26,30,31,38,8.42523548
50128,Montréal,QC,"90-A Rue Herve-Saint-Martin, Dorval",45.468322,-73.741198,33,DMax1HR,10,26,32,36,41,44,48,50,54,58,61,61,98.35616438,32,36,43,40,40,42,45,39,34,28,29,29,36,8.471613045
50129,Montréal,QC,12400 Wilfrid-Ouellette (R-D-P),45.651691,-73.573825,29,DMax1HR,7,25,32,36,41,44,47,50,53,56,60,60,98.35616438,33,38,45,42,40,42,43,35,32,27,28,30,36,8.69674848
50134,Montréal,QC,2580 Saint-Joseph Est,45.54271,-73.57176,53,DMax1HR,9,25,30,34,39,42,46,49,53,59,62,62,98.35616438,30,34,41,39,38,41,44,37,32,26,27,28,35,8.656926059
50135,Montréal,QC,4240 Rue Charleroi,45.5934,-73.63726,41,DMax1HR,9,25,30,35,40,43,46,49,53,57,62,62,98.08219178,32,37,43,41,39,41,42,36,32,26,27,29,35,8.645073984
50136,Montréal,QC,75 Rue Ontario Est,45.512189,-73.566842,32,DMax1HR,10,23,29,34,39,41,45,47,52,57,61,61,98.90410959,30,34,40,39,38,40,42,35,30,25,26,28,34,8.587389097
50137,Terrebonne,QC,Rues Vaillant Et De Grand-Champ,45.70476,-73.65776,34,DMax1HR,12,26,31,36,41,44,47,51,53,55,61,61,94.79452055,34,39,46,42,40,40,42,35,33,28,30,32,36,8.41701028
50138,Montréal,QC,1540 Roberval,45.464611,-73.582583,25,DMax1HR,11,23,29,33,37,41,44,47,49,54,57,57,96.16438356,29,33,41,37,37,39,41,35,30,25,25,28,33,8.520975741
50204,Gatineau,QC,"255 St-Redempteur, Hull",45.435987,-75.723429,62,DMax1HR,16,27,32,36,42,44,48,51,56,57,60,60,99.7260274,34,39,45,43,40,40,42,36,35,30,30,31,37,8.316112941
50308,Québec,QC,600 Rue Des Sables,46.821177,-71.220495,8,DMax1HR,13,22,30,34,38,41,44,46,50,52,53,53,99.17808219,34,36,43,41,36,36,36,32,27,24,29,31,34,8.111755497
50310,Québec,QC,1150 Boul. Rene-Levesque O.,46.794873,-71.246387,69,DMax1HR,16,24,31,35,40,42,46,48,51,54,55,55,97.53424658,34,37,45,43,38,38,37,34,28,26,30,32,35,8.063781511
50311,Québec,QC,"1465, Rue Felix-Antoine-Savard",46.774167,-71.369722,26,DMax1HR,16,23,30,35,39,42,45,48,51,56,57,57,99.17808219,34,38,46,43,38,38,37,32,27,25,29,31,35,8.644529321
50313,Québec,QC,Autoroute Henri Iv Nord/Sortie 138,46.781321,-71.308717,52,DMax1HR,37,37,37,37,37,37,37,37,37,37,37,37,0.273972603,,,,,,,,,,,,,,
50404,Sherbrooke,QC,"655, Rue Papineau",45.41231,-71.8746,211,DMax1HR,16,27,33,38,43,46,49,51,55,56,58,58,99.7260274,34,39,49,45,42,42,43,36,31,31,31,35,38,8.178854913
50504,Saguenay,QC,"789 Boul Des Etudiants, Chicoutimi",48.416374,-71.052412,82,DMax1HR,14,24,30,35,39,42,45,47,50,53,56,56,99.7260274,36,39,45,44,40,36,33,30,25,26,31,33,35,8.021461889
50604,Rouyn-Noranda,QC,1570 Rue Paradis,48.234087,-78.982778,289,DMax1HR,15,25,31,35,40,43,46,49,53,56,59,59,97.53424658,36,39,45,44,41,36,36,31,29,28,30,31,36,7.953530907
50803,Trois Rivières,QC,Rue Whitehead,46.357175,-72.546187,12,DMax1HR,14,26,32,37,41,44,48,52,56,62,68,68,92.32876712,34,38,45,43,41,41,42,35,30,28,31,32,37,8.897115711
50902,Saguenay,QC,"2885 Berthier (Arvida), Jonquiere",48.43389,-71.18454,93,DMax1HR,13,23,30,35,38,40,42,45,48,51,55,55,100,33,37,43,40,38,36,33,29,25,26,31,33,34,7.414836202
51501,St. Zéphirin-De-Courval,QC,701 Rang Saint-Michel,46.042233,-72.659761,50,DMax1HR,10,27,33,37,42,45,48,51,55,57,65,65,94.79452055,36,39,46,43,41,41,42,36,30,29,31,33,37,8.665769074
52001,Charette,QC,Au Nord Du 170 2e Rang,46.4416,-72.89241,114,DMax1HR,12,24,31,36,41,44,48,51,56,60,65,65,93.97260274,35,41,48,46,41,38,38,32,25,26,30,33,36,9.620555844
52201,Saint-Simon,QC,"Derriere Le 83, 4e Rang Est",45.715614,-72.840249,38,DMax1HR,11,26,32,37,42,44,48,50,53,54,65,65,93.42465753,35,40,47,44,40,40,41,35,30,27,30,31,37,8.563504952
52301,Saint-Faustin-Lac-Carré,QC,4507 Chemin Du Lac (Caribou),46.035,-74.48083,413,DMax1HR,14,27,33,37,42,44,48,52,55,57,65,65,99.17808219,36,40,48,44,42,38,36,34,30,31,33,35,37,8.239790671
52401,La Pêche,QC,Lac Philippe - Masham,45.622378,-76.018046,191,DMax1HR,14,27,33,37,42,44,48,51,55,57,61,61,90.1369863,36,40,47,42,40,37,39,34,33,32,32,33,37,8.264372726
52801,Auclair,QC,66 Rang St-Gregoire Nord,47.73333,-68.70722,301,DMax1HR,11,23,31,36,39,42,46,48,51,55,59,59,99.7260274,37,40,47,44,39,34,33,29,24,26,32,36,35,8.778638548
53201,La Doré,QC,Route 167- La Dore,48.80972,-72.73889,222,DMax1HR,16,23,30,35,39,42,45,47,50,52,57,57,100,35,39,45,44,38,35,33,29,25,26,31,35,34,7.940088218
53301,Deschambault,QC,"334, 3 E Rang - Deshambault",46.682373,-71.965903,48,DMax1HR,12,26,33,37,41,44,48,51,54,57,60,60,91.78082192,35,39,47,44,39,38,39,34,30,28,33,33,37,8.503804621
53501,St-François-Île-D'orléans,QC,"Face Au 198,  Royale Île D'orléans",47.015308,-70.862523,59,DMax1HR,14,26,34,37,42,44,47,50,54,57,59,59,98.90410959,36,40,47,46,40,39,40,34,28,28,33,36,37,8.038251401
53601,Notre-Dame-Du-Rosaire,QC,Rang St-Louis,46.84889,-70.45418,411,DMax1HR,11,25,31,36,39,43,46,49,52,55,58,58,95.89041096,36,38,47,45,39,37,34,29,26,25,32,35,35,8.323637099
53701,St-Hilaire-De-Dorset,QC,Rang Dorset,45.824861,-70.856025,497,DMax1HR,14,28,35,39,43,45,49,52,54,57,60,60,86.84931507,38,42,49,46,41,41,39,34,30,31,33,36,39,7.91760571
53801,Tingwick,QC,Chemin Du Radar Et Warwick,45.905785,-71.948695,243,DMax1HR,17,27,34,38,43,46,50,52,55,57,62,62,99.7260274,37,41,50,45,42,43,41,36,30,29,31,35,38,8.392494387
53901,Lac-Édouard,QC,Derriere L'hopital Village,47.64722,-72.29056,366,DMax1HR,13,24,31,36,40,43,46,49,52,53,62,62,99.45205479,36,40,46,45,41,36,33,30,24,26,31,34,35,8.764360385
54201,Chapais,QC,Chapais,49.822282,-74.9764,381,DMax1HR,15,24,30,35,40,42,45,46,49,53,57,57,98.08219178,36,40,44,44,39,35,31,26,26,26,32,35,35,7.956893274
54401,Saint-Anicet,QC,1128 De La Guerre,45.120624,-74.2896,50,DMax1HR,11,27,34,38,42,45,49,52,54,55,56,56,94.24657534,36,41,48,43,40,41,41,34,33,29,31,33,38,8.260948952
54901,Ditton,QC,Chemin Du Petit-Canada Ouest,45.37333,-71.250167,475,DMax1HR,16,29,35,39,43,45,49,51,54,56,59,59,98.90410959,38,42,50,45,42,42,39,33,31,32,35,38,39,7.45682343
55001,Mont Saint-Michel,QC,215 4 Ieme Rang De Gravel,46.76866,-75.432728,256,DMax1HR,12,23,30,34,40,42,47,50,52,54,57,57,93.69863014,37,41,48,46,40,36,31,27,25,27,31,32,35,8.942378929
55101,Senneterre,QC,Chemin Riviere Bell,48.431648,-77.196674,299,DMax1HR,14,26,31,36,40,43,46,48,50,52,58,58,99.7260274,37,40,46,44,39,37,35,28,27,28,32,34,36,7.922738643
55301,Saint-Jean-Sur-Richelieu,QC,"Ferme Exp., 1134 Route 219",45.29413,-73.34857,35,DMax1HR,16,27,33,37,42,45,48,50,53,56,66,66,100,35,40,47,42,41,42,45,37,32,29,30,32,38,8.069603556
55502,Frelighsburg,QC,Frelighsburg,45.05006,-72.86161,235,DMax1HR,21,30,35,39,43,46,50,52,54,55,61,61,98.35616438,37,41,49,44,42,43,44,38,33,31,32,34,39,7.570828695
55702,Lévis,QC,200 Rue Des Commandeurs,46.806029,-71.167506,106,DMax1HR,12,24,31,36,40,43,46,49,51,55,56,56,97.53424658,35,39,46,44,39,38,38,33,28,26,30,32,36,8.305483609
60104,Ottawa,ON,Rideau & Wurtemburg,45.43433,-75.676,68,DMax1HR,8,25,31,35,40,43,46,49,53,54,57,57,99.45205479,33,37,43,42,40,39,40,34,32,28,29,29,36,8.205314421
60204,Windsor,ON,467 University Ave. West,42.315778,-83.043667,176,DMax1HR,2,25,32,38,44,49,55,61,66,74,82,82,94.79452055,30,33,41,41,42,50,56,49,41,34,25,25,39,12.2203703
60211,Windsor,ON,College & South St. / 928 South St.,42.292889,-83.073139,180,DMax1HR,2,26,34,40,46,51,57,62,66,74,80,80,98.63013699,31,37,45,45,44,52,56,50,43,32,25,26,41,12.46657175
60304,Kingston,ON,Near 23 Beechgrove Lane,44.21987,-76.52113,84,DMax1HR,18,28,34,38,43,46,50,54,60,63,68,68,100,35,40,47,43,40,45,45,40,36,34,32,31,39,8.796776693
60410,Toronto,ON,Lawrence & Kennedy,43.74792,-79.27406,168,DMax1HR,15,25,30,35,40,44,49,53,56,58,67,67,99.45205479,31,35,42,40,39,42,46,39,36,30,26,27,36,9.310483769
60430,Toronto,ON,125 Resources Road,43.709444,-79.5435,141,DMax1HR,10,24,29,34,39,44,52,57,63,65,77,77,98.08219178,29,33,41,39,38,44,48,41,36,30,25,26,36,10.9004523
60433,Toronto,ON,Bay/Wellesey St.,43.66417,-79.38722,105,DMax1HR,15,25,32,38,41,44,47,51,51,52,54,54,32.60273973,27,36,43,42,,,,,,,,,,
60434,Mississauga,ON,3359 Mississauga Road,43.54697,-79.65869,105,DMax1HR,5,26,32,37,42,45,50,54,58,59,65,65,99.45205479,33,39,45,42,42,43,44,39,36,31,27,29,37,9.228181099
60435,Toronto,ON,461 Kipling Avenue,43.610761,-79.52194,92,DMax1HR,14,24,28,33,38,41,46,51,55,60,70,70,100,29,34,39,39,37,41,43,37,34,28,24,26,34,9.12977802
60438,Toronto,ON,401w - 125 Resources Rd.,43.711106,-79.543425,139,DMax1HR,8,19,26,31,36,40,48,52,59,61,71,71,98.63013699,27,31,37,37,35,39,41,36,32,26,21,23,32,10.92928626
60439,Toronto,ON,200 College Street,43.659018,-79.395385,63,DMax1HR,30,33,39,43,47,49,51,55,64,64,64,64,13.42465753,,,,,43,44,,,,,,,,
60440,Toronto,ON,4905 Dufferin Street,43.78042,-79.46752,,DMax1HR,10,25,31,36,41,45,51,55,63,67,77,77,97.26027397,31,36,43,41,40,43,49,42,36,30,26,28,37,10.40959495
60445,Toronto,ON,55 John Street,43.64543,-79.38908,85,DMax1HR,16,22,26,30,39,46,52,56,65,72,72,72,52.05479452,,,,,,,48,38,36,28,25,25,,
60450,Brampton,ON,109 Mclaughlin Rd. S.,43.669567,-79.76567,217,DMax1HR,6,27,33,38,44,47,51,56,64,69,72,72,99.17808219,35,39,46,43,41,46,48,42,37,31,28,30,39,10.04298922
60512,Hamilton,ON,Elgin & Kelly,43.25778,-79.86167,90,DMax1HR,16,26,30,36,42,45,50,54,58,62,65,65,98.90410959,31,36,44,40,39,43,45,39,38,29,27,28,37,9.687692299
60515,Hamilton,ON,Main St. & Hwy 403,43.25744,-79.90775,96,DMax1HR,7,25,30,36,42,45,49,53,57,59,65,65,100,32,38,44,42,40,43,45,37,35,28,26,27,36,9.712241913
60521,Hamilton,ON,250 Fennell Ave W.,43.24132,-79.88941,195,DMax1HR,13,26,32,38,45,48,54,57,60,65,70,70,100,32,39,46,43,42,47,49,41,38,30,28,30,39,10.34574083
60610,Sudbury,ON,155 Elm Street,46.49194,-81.00311,271,DMax1HR,16,25,30,35,39,42,46,48,52,61,75,75,99.45205479,32,37,44,42,39,38,40,33,31,28,28,30,35,8.472895241
60709,Sault Ste. Marie,ON,"443 Northern Ave., Sault College",46.53319,-84.30992,244,DMax1HR,16,26,32,36,41,44,47,51,56,60,61,61,98.08219178,35,39,46,44,41,40,39,34,31,30,31,32,37,8.24834191
