Date,Year,Month,Month Name,Quarter,Season,Pollutant,Station,Concentration
2021-03-06,2021,3,March,Q1,Spring,O3,Aylesford,35.01666667
2021-03-06,2021,3,March,Q1,Spring,O3,Pictou,33.70833333
2021-03-06,2021,3,March,Q1,Spring,O3,Port Hawkesbury,28.9
2021-03-06,2021,3,March,Q1,Spring,NO2,Sydney,3.847222222
2021-03-07,2021,3,March,Q1,Spring,O3,Aylesford,37.3875
2021-03-07,2021,3,March,Q1,Spring,O3,Pictou,36.02916667
2021-03-07,2021,3,March,Q1,Spring,O3,Port Hawkesbury,35.6625
2021-03-07,2021,3,March,Q1,Spring,NO2,Sydney,2.393055556
2021-03-08,2021,3,March,Q1,Spring,O3,Aylesford,25.45833333
2021-03-08,2021,3,March,Q1,Spring,O3,Pictou,25.93333333
2021-03-08,2021,3,March,Q1,Spring,O3,Port Hawkesbury,26.54583333
2021-03-08,2021,3,March,Q1,Spring,NO2,Sydney,8.2
2021-03-09,2021,3,March,Q1,Spring,O3,Aylesford,34.32916667
2021-03-09,2021,3,March,Q1,Spring,O3,Pictou,31.03333333
2021-03-09,2021,3,March,Q1,Spring,O3,Port Hawkesbury,31.4
2021-03-09,2021,3,March,Q1,Spring,NO2,Sydney,4.761538462
2021-03-10,2021,3,March,Q1,Spring,O3,Aylesford,40.1375
2021-03-10,2021,3,March,Q1,Spring,O3,Pictou,39.525
2021-03-10,2021,3,March,Q1,Spring,O3,Port Hawkesbury,31.96842105
2021-03-10,2021,3,March,Q1,Spring,NO2,Sydney,10.00277778
2021-03-11,2021,3,March,Q1,Spring,O3,Aylesford,48.325
2021-03-11,2021,3,March,Q1,Spring,O3,Pictou,43.55
2021-03-11,2021,3,March,Q1,Spring,O3,Port Hawkesbury,36.37083333
2021-03-11,2021,3,March,Q1,Spring,NO2,Sydney,3.326388889
2021-03-12,2021,3,March,Q1,Spring,O3,Aylesford,53.91666667
2021-03-12,2021,3,March,Q1,Spring,O3,Pictou,53.70833333
2021-03-12,2021,3,March,Q1,Spring,O3,Port Hawkesbury,48.10833333
2021-03-12,2021,3,March,Q1,Spring,NO2,Sydney,2.272222222
2021-03-13,2021,3,March,Q1,Spring,O3,Aylesford,42.525
2021-03-13,2021,3,March,Q1,Spring,O3,Pictou,41.7375
2021-03-13,2021,3,March,Q1,Spring,O3,Port Hawkesbury,37.45416667
2021-03-13,2021,3,March,Q1,Spring,NO2,Sydney,1.380555556
2021-03-14,2021,3,March,Q1,Spring,O3,Aylesford,41.37083333
2021-03-14,2021,3,March,Q1,Spring,O3,Pictou,43.2
2021-03-14,2021,3,March,Q1,Spring,O3,Port Hawkesbury,39.6375
2021-03-14,2021,3,March,Q1,Spring,NO2,Sydney,0.916666667
2021-03-15,2021,3,March,Q1,Spring,O3,Aylesford,41.1125
2021-03-15,2021,3,March,Q1,Spring,O3,Pictou,41.9125
2021-03-15,2021,3,March,Q1,Spring,O3,Port Hawkesbury,38.69166667
2021-03-15,2021,3,March,Q1,Spring,NO2,Sydney,1.388888889
2021-03-16,2021,3,March,Q1,Spring,O3,Aylesford,38.58333333
2021-03-16,2021,3,March,Q1,Spring,O3,Pictou,38.77083333
2021-03-16,2021,3,March,Q1,Spring,O3,Port Hawkesbury,35.40416667
2021-03-16,2021,3,March,Q1,Spring,NO2,Sydney,0.640277778
2021-03-17,2021,3,March,Q1,Spring,O3,Aylesford,44.07083333
2021-03-17,2021,3,March,Q1,Spring,O3,Pictou,42.00416667
2021-03-17,2021,3,March,Q1,Spring,O3,Port Hawkesbury,37.2
2021-03-17,2021,3,March,Q1,Spring,NO2,Sydney,3.723611111
2021-03-18,2021,3,March,Q1,Spring,O3,Aylesford,42.04166667
2021-03-18,2021,3,March,Q1,Spring,O3,Pictou,42.4125
2021-03-18,2021,3,March,Q1,Spring,O3,Port Hawkesbury,34.55
2021-03-18,2021,3,March,Q1,Spring,NO2,Sydney,3.118055556
2021-03-19,2021,3,March,Q1,Spring,O3,Aylesford,40.97083333
2021-03-19,2021,3,March,Q1,Spring,O3,Pictou,39.87916667
2021-03-19,2021,3,March,Q1,Spring,O3,Port Hawkesbury,35.99583333
2021-03-19,2021,3,March,Q1,Spring,NO2,Sydney,1.827777778
2021-03-20,2021,3,March,Q1,Spring,O3,Aylesford,42.95833333
2021-03-20,2021,3,March,Q1,Spring,O3,Pictou,41.84583333
2021-03-20,2021,3,March,Q1,Spring,O3,Port Hawkesbury,37.36666667
2021-03-20,2021,3,March,Q1,Spring,NO2,Sydney,5.308333333
2021-03-21,2021,3,March,Q1,Spring,O3,Aylesford,45.39583333
2021-03-21,2021,3,March,Q1,Spring,O3,Pictou,41.85
2021-03-21,2021,3,March,Q1,Spring,O3,Port Hawkesbury,31.45
2021-03-21,2021,3,March,Q1,Spring,NO2,Sydney,8.7375
2021-03-22,2021,3,March,Q1,Spring,O3,Aylesford,49.74583333
2021-03-22,2021,3,March,Q1,Spring,O3,Pictou,47.625
2021-03-22,2021,3,March,Q1,Spring,O3,Port Hawkesbury,43.08333333
2021-03-22,2021,3,March,Q1,Spring,NO2,Sydney,4.5625
2021-03-23,2021,3,March,Q1,Spring,O3,Aylesford,45.79583333
2021-03-23,2021,3,March,Q1,Spring,O3,Pictou,47.69583333
2021-03-23,2021,3,March,Q1,Spring,O3,Port Hawkesbury,38.1625
2021-03-23,2021,3,March,Q1,Spring,NO2,Sydney,3.818055556
2021-03-24,2021,3,March,Q1,Spring,O3,Aylesford,44.84583333
2021-03-24,2021,3,March,Q1,Spring,O3,Pictou,40.135
2021-03-24,2021,3,March,Q1,Spring,O3,Port Hawkesbury,29.89166667
2021-03-24,2021,3,March,Q1,Spring,NO2,Sydney,3.9625
2021-03-25,2021,3,March,Q1,Spring,O3,Aylesford,39.10833333
2021-03-25,2021,3,March,Q1,Spring,O3,Pictou,36.59166667
2021-03-25,2021,3,March,Q1,Spring,O3,Port Hawkesbury,27.45833333
2021-03-25,2021,3,March,Q1,Spring,NO2,Sydney,3.448611111
2021-03-26,2021,3,March,Q1,Spring,O3,Aylesford,30.80833333
2021-03-26,2021,3,March,Q1,Spring,O3,Pictou,32.375
2021-03-26,2021,3,March,Q1,Spring,O3,Port Hawkesbury,28.75833333
2021-03-26,2021,3,March,Q1,Spring,NO2,Sydney,2.880555556
2021-03-27,2021,3,March,Q1,Spring,O3,Aylesford,30.95
2021-03-27,2021,3,March,Q1,Spring,O3,Pictou,30.90416667
2021-03-27,2021,3,March,Q1,Spring,O3,Port Hawkesbury,29.16666667
2021-03-27,2021,3,March,Q1,Spring,NO2,Sydney,0.619444444
2021-03-28,2021,3,March,Q1,Spring,O3,Aylesford,32.67916667
2021-03-28,2021,3,March,Q1,Spring,O3,Pictou,32.85416667
2021-03-28,2021,3,March,Q1,Spring,O3,Port Hawkesbury,31.25833333
2021-03-28,2021,3,March,Q1,Spring,NO2,Sydney,1.393055556
2021-03-29,2021,3,March,Q1,Spring,O3,Aylesford,35.14583333
2021-03-29,2021,3,March,Q1,Spring,O3,Pictou,32.62916667
2021-03-29,2021,3,March,Q1,Spring,O3,Port Hawkesbury,32.41666667
2021-03-29,2021,3,March,Q1,Spring,NO2,Sydney,1.297222222
2021-03-30,2021,3,March,Q1,Spring,O3,Aylesford,43.84666667
2021-03-30,2021,3,March,Q1,Spring,O3,Pictou,40.64166667
2021-03-30,2021,3,March,Q1,Spring,O3,Port Hawkesbury,37.4125
2021-03-30,2021,3,March,Q1,Spring,NO2,Sydney,1.516666667
2021-03-31,2021,3,March,Q1,Spring,O3,Aylesford,45.73333333
2021-03-31,2021,3,March,Q1,Spring,O3,Pictou,41.30416667
2021-03-31,2021,3,March,Q1,Spring,O3,Port Hawkesbury,30.675
2021-03-31,2021,3,March,Q1,Spring,NO2,Sydney,3.427777778
2021-04-01,2021,4,April,Q2,Spring,O3,Aylesford,39.025
2021-04-01,2021,4,April,Q2,Spring,O3,Pictou,40.1125
2021-04-01,2021,4,April,Q2,Spring,O3,Port Hawkesbury,34.65833333
2021-04-01,2021,4,April,Q2,Spring,NO2,Sydney,1.926388889
2021-04-02,2021,4,April,Q2,Spring,O3,Aylesford,29.25416667
2021-04-02,2021,4,April,Q2,Spring,O3,Pictou,28.9125
2021-04-02,2021,4,April,Q2,Spring,O3,Port Hawkesbury,33.81666667
2021-04-02,2021,4,April,Q2,Spring,NO2,Sydney,0.865277778
2021-04-03,2021,4,April,Q2,Spring,O3,Aylesford,33.2875
2021-04-03,2021,4,April,Q2,Spring,O3,Pictou,30.87916667
2021-04-03,2021,4,April,Q2,Spring,O3,Port Hawkesbury,33.91666667
2021-04-03,2021,4,April,Q2,Spring,NO2,Sydney,0.786111111
2021-04-04,2021,4,April,Q2,Spring,O3,Aylesford,35.12083333
2021-04-04,2021,4,April,Q2,Spring,O3,Pictou,35.60833333
2021-04-04,2021,4,April,Q2,Spring,O3,Port Hawkesbury,36.29583333
2021-04-04,2021,4,April,Q2,Spring,NO2,Sydney,0.695833333
2021-04-05,2021,4,April,Q2,Spring,O3,Aylesford,34.88333333
2021-04-05,2021,4,April,Q2,Spring,O3,Pictou,35.175
2021-04-05,2021,4,April,Q2,Spring,O3,Port Hawkesbury,33.075
2021-04-05,2021,4,April,Q2,Spring,NO2,Sydney,0.618055556
2021-04-06,2021,4,April,Q2,Spring,O3,Aylesford,34.41666667
2021-04-06,2021,4,April,Q2,Spring,O3,Pictou,30.925
2021-04-06,2021,4,April,Q2,Spring,O3,Port Hawkesbury,33.13333333
2021-04-06,2021,4,April,Q2,Spring,NO2,Sydney,0.784722222
2021-04-07,2021,4,April,Q2,Spring,O3,Aylesford,35.44583333
2021-04-07,2021,4,April,Q2,Spring,O3,Pictou,32.3375
2021-04-07,2021,4,April,Q2,Spring,O3,Port Hawkesbury,32.57083333
2021-04-07,2021,4,April,Q2,Spring,NO2,Sydney,1.013888889
2021-04-08,2021,4,April,Q2,Spring,O3,Aylesford,37.2625
2021-04-08,2021,4,April,Q2,Spring,O3,Pictou,35.89583333
2021-04-08,2021,4,April,Q2,Spring,O3,Port Hawkesbury,37.25
2021-04-08,2021,4,April,Q2,Spring,NO2,Sydney,0.609722222
2021-04-09,2021,4,April,Q2,Spring,O3,Aylesford,41.0375
2021-04-09,2021,4,April,Q2,Spring,O3,Pictou,37.83333333
2021-04-09,2021,4,April,Q2,Spring,O3,Port Hawkesbury,39.70416667
2021-04-09,2021,4,April,Q2,Spring,NO2,Sydney,0.311111111
2021-04-10,2021,4,April,Q2,Spring,O3,Aylesford,38.74583333
2021-04-10,2021,4,April,Q2,Spring,O3,Pictou,33.49583333
2021-04-10,2021,4,April,Q2,Spring,O3,Port Hawkesbury,34.32916667
2021-04-10,2021,4,April,Q2,Spring,NO2,Sydney,0.2875
2021-04-11,2021,4,April,Q2,Spring,O3,Aylesford,37.44166667
2021-04-11,2021,4,April,Q2,Spring,O3,Pictou,33.96666667
2021-04-11,2021,4,April,Q2,Spring,O3,Port Hawkesbury,35.51666667
2021-04-11,2021,4,April,Q2,Spring,NO2,Sydney,0.380555556
2021-04-12,2021,4,April,Q2,Spring,O3,Aylesford,40.66666667
2021-04-12,2021,4,April,Q2,Spring,O3,Pictou,37.14166667
2021-04-12,2021,4,April,Q2,Spring,O3,Port Hawkesbury,35.37083333
2021-04-12,2021,4,April,Q2,Spring,NO2,Sydney,0.528985507
2021-04-13,2021,4,April,Q2,Spring,O3,Aylesford,42.40833333
2021-04-13,2021,4,April,Q2,Spring,O3,Pictou,41.025
2021-04-13,2021,4,April,Q2,Spring,O3,Port Hawkesbury,38.7
2021-04-13,2021,4,April,Q2,Spring,NO2,Sydney,0.213888889
2021-04-14,2021,4,April,Q2,Spring,O3,Aylesford,40.2125
2021-04-14,2021,4,April,Q2,Spring,O3,Pictou,39.26666667
2021-04-14,2021,4,April,Q2,Spring,O3,Port Hawkesbury,35.9625
2021-04-14,2021,4,April,Q2,Spring,NO2,Sydney,0.373611111
2021-04-15,2021,4,April,Q2,Spring,O3,Aylesford,40.15833333
2021-04-15,2021,4,April,Q2,Spring,O3,Pictou,35.60416667
2021-04-15,2021,4,April,Q2,Spring,O3,Port Hawkesbury,30.4625
2021-04-15,2021,4,April,Q2,Spring,NO2,Sydney,1.645833333
2021-04-16,2021,4,April,Q2,Spring,O3,Aylesford,37.70416667
2021-04-16,2021,4,April,Q2,Spring,O3,Pictou,35.60416667
2021-04-16,2021,4,April,Q2,Spring,O3,Port Hawkesbury,33.52916667
2021-04-16,2021,4,April,Q2,Spring,NO2,Sydney,1.606944444
2021-04-17,2021,4,April,Q2,Spring,O3,Aylesford,36.85416667
2021-04-17,2021,4,April,Q2,Spring,O3,Pictou,39.14166667
2021-04-17,2021,4,April,Q2,Spring,O3,Port Hawkesbury,37.64583333
2021-04-17,2021,4,April,Q2,Spring,NO2,Sydney,1.109722222
2021-04-18,2021,4,April,Q2,Spring,O3,Aylesford,37.62916667
2021-04-18,2021,4,April,Q2,Spring,O3,Pictou,38.83333333
2021-04-18,2021,4,April,Q2,Spring,O3,Port Hawkesbury,38.23333333
2021-04-18,2021,4,April,Q2,Spring,NO2,Sydney,0.755555556
2021-04-19,2021,4,April,Q2,Spring,O3,Aylesford,35.50833333
2021-04-19,2021,4,April,Q2,Spring,O3,Pictou,35.075
2021-04-19,2021,4,April,Q2,Spring,O3,Port Hawkesbury,36.84166667
2021-04-19,2021,4,April,Q2,Spring,NO2,Sydney,1.277777778
2021-04-20,2021,4,April,Q2,Spring,O3,Aylesford,39.2375
2021-04-20,2021,4,April,Q2,Spring,O3,Pictou,34.97916667
2021-04-20,2021,4,April,Q2,Spring,O3,Port Hawkesbury,36.12916667
2021-04-20,2021,4,April,Q2,Spring,NO2,Sydney,1.238888889
2021-04-21,2021,4,April,Q2,Spring,O3,Aylesford,46.1875
2021-04-21,2021,4,April,Q2,Spring,O3,Pictou,39.89583333
2021-04-21,2021,4,April,Q2,Spring,O3,Port Hawkesbury,34.00833333
2021-04-21,2021,4,April,Q2,Spring,NO2,Sydney,2.648611111
2021-04-22,2021,4,April,Q2,Spring,O3,Aylesford,37.59166667
2021-04-22,2021,4,April,Q2,Spring,O3,Pictou,39.1875
2021-04-22,2021,4,April,Q2,Spring,O3,Port Hawkesbury,38.1625
2021-04-22,2021,4,April,Q2,Spring,NO2,Sydney,1.275
2021-04-23,2021,4,April,Q2,Spring,O3,Aylesford,40.22916667
2021-04-23,2021,4,April,Q2,Spring,O3,Pictou,36.67916667
2021-04-23,2021,4,April,Q2,Spring,O3,Port Hawkesbury,34.55416667
2021-04-23,2021,4,April,Q2,Spring,NO2,Sydney,2.041666667
2021-04-24,2021,4,April,Q2,Spring,O3,Aylesford,48.59583333
2021-04-24,2021,4,April,Q2,Spring,O3,Pictou,36.9375
2021-04-24,2021,4,April,Q2,Spring,O3,Port Hawkesbury,32.675
2021-04-24,2021,4,April,Q2,Spring,NO2,Sydney,1.408333333
2021-04-25,2021,4,April,Q2,Spring,O3,Aylesford,54.2375
2021-04-25,2021,4,April,Q2,Spring,O3,Pictou,42.95416667
2021-04-25,2021,4,April,Q2,Spring,O3,Port Hawkesbury,37.70833333
2021-04-25,2021,4,April,Q2,Spring,NO2,Sydney,1.986111111
2021-04-26,2021,4,April,Q2,Spring,O3,Aylesford,41.15
2021-04-26,2021,4,April,Q2,Spring,O3,Pictou,41.875
2021-04-26,2021,4,April,Q2,Spring,O3,Port Hawkesbury,43.49166667
2021-04-26,2021,4,April,Q2,Spring,NO2,Sydney,1.348611111
2021-04-27,2021,4,April,Q2,Spring,O3,Aylesford,29.975
2021-04-27,2021,4,April,Q2,Spring,O3,Pictou,25.2625
2021-04-27,2021,4,April,Q2,Spring,O3,Port Hawkesbury,24.25
2021-04-27,2021,4,April,Q2,Spring,NO2,Sydney,2.059722222
2021-04-28,2021,4,April,Q2,Spring,O3,Aylesford,37.8375
2021-04-28,2021,4,April,Q2,Spring,O3,Pictou,26.5
2021-04-28,2021,4,April,Q2,Spring,O3,Port Hawkesbury,24.05
2021-04-28,2021,4,April,Q2,Spring,NO2,Sydney,1.686111111
2021-04-29,2021,4,April,Q2,Spring,O3,Aylesford,46.57083333
2021-04-29,2021,4,April,Q2,Spring,O3,Pictou,25.1625
2021-04-29,2021,4,April,Q2,Spring,O3,Port Hawkesbury,23.73333333
2021-04-29,2021,4,April,Q2,Spring,NO2,Sydney,2.320833333
2021-04-30,2021,4,April,Q2,Spring,O3,Aylesford,44.125
2021-04-30,2021,4,April,Q2,Spring,O3,Pictou,36.125
2021-04-30,2021,4,April,Q2,Spring,O3,Port Hawkesbury,32.9
2021-04-30,2021,4,April,Q2,Spring,NO2,Sydney,1.968055556
2021-05-01,2021,5,May,Q2,Spring,O3,Aylesford,32.97916667
2021-05-01,2021,5,May,Q2,Spring,O3,Pictou,30.7375
2021-05-01,2021,5,May,Q2,Spring,O3,Port Hawkesbury,29.4625
2021-05-01,2021,5,May,Q2,Spring,NO2,Sydney,1.044444444
2021-05-02,2021,5,May,Q2,Spring,O3,Aylesford,41.64166667
2021-05-02,2021,5,May,Q2,Spring,O3,Pictou,35.17916667
2021-05-02,2021,5,May,Q2,Spring,O3,Port Hawkesbury,33.82083333
2021-05-02,2021,5,May,Q2,Spring,NO2,Sydney,1.347222222
2021-05-03,2021,5,May,Q2,Spring,O3,Aylesford,35.85652174
2021-05-03,2021,5,May,Q2,Spring,O3,Pictou,32.1125
2021-05-03,2021,5,May,Q2,Spring,O3,Port Hawkesbury,30.7125
2021-05-03,2021,5,May,Q2,Spring,NO2,Sydney,1.018055556
2021-05-04,2021,5,May,Q2,Spring,O3,Aylesford,37.22083333
2021-05-04,2021,5,May,Q2,Spring,O3,Pictou,32.325
2021-05-04,2021,5,May,Q2,Spring,O3,Port Hawkesbury,28.85
2021-05-04,2021,5,May,Q2,Spring,NO2,Sydney,2.993055556
2021-05-05,2021,5,May,Q2,Spring,O3,Aylesford,32.82083333
2021-05-05,2021,5,May,Q2,Spring,O3,Pictou,29.81666667
2021-05-05,2021,5,May,Q2,Spring,O3,Port Hawkesbury,24.2375
2021-05-05,2021,5,May,Q2,Spring,NO2,Sydney,3.398611111
2021-05-06,2021,5,May,Q2,Spring,O3,Aylesford,29.3375
2021-05-06,2021,5,May,Q2,Spring,O3,Pictou,30.375
2021-05-06,2021,5,May,Q2,Spring,O3,Port Hawkesbury,29.5125
2021-05-06,2021,5,May,Q2,Spring,NO2,Sydney,1.3125
2021-05-07,2021,5,May,Q2,Spring,O3,Aylesford,25.76666667
2021-05-07,2021,5,May,Q2,Spring,O3,Pictou,32.1375
2021-05-07,2021,5,May,Q2,Spring,O3,Port Hawkesbury,33.125
2021-05-07,2021,5,May,Q2,Spring,NO2,Sydney,0.5875
2021-05-08,2021,5,May,Q2,Spring,O3,Aylesford,31.0375
2021-05-08,2021,5,May,Q2,Spring,O3,Pictou,31.88333333
2021-05-08,2021,5,May,Q2,Spring,O3,Port Hawkesbury,28.45833333
2021-05-08,2021,5,May,Q2,Spring,NO2,Sydney,0.733333333
2021-05-09,2021,5,May,Q2,Spring,O3,Aylesford,30.90416667
2021-05-09,2021,5,May,Q2,Spring,O3,Pictou,30.82916667
2021-05-09,2021,5,May,Q2,Spring,O3,Port Hawkesbury,29.375
2021-05-09,2021,5,May,Q2,Spring,NO2,Sydney,0.693055556
2021-05-10,2021,5,May,Q2,Spring,O3,Aylesford,35.975
2021-05-10,2021,5,May,Q2,Spring,O3,Pictou,27.22916667
2021-05-10,2021,5,May,Q2,Spring,O3,Port Hawkesbury,31.07916667
2021-05-10,2021,5,May,Q2,Spring,NO2,Sydney,1.3125
2021-05-11,2021,5,May,Q2,Spring,O3,Aylesford,41.4625
2021-05-11,2021,5,May,Q2,Spring,O3,Pictou,29.40416667
2021-05-11,2021,5,May,Q2,Spring,O3,Port Hawkesbury,29.3875
2021-05-11,2021,5,May,Q2,Spring,NO2,Sydney,2.504166667
2021-05-12,2021,5,May,Q2,Spring,O3,Aylesford,33.87916667
2021-05-12,2021,5,May,Q2,Spring,O3,Pictou,31.825
2021-05-12,2021,5,May,Q2,Spring,O3,Port Hawkesbury,32.09166667
2021-05-12,2021,5,May,Q2,Spring,NO2,Sydney,1.656944444
2021-05-13,2021,5,May,Q2,Spring,O3,Aylesford,34.41666667
2021-05-13,2021,5,May,Q2,Spring,O3,Pictou,31.1
2021-05-13,2021,5,May,Q2,Spring,O3,Port Hawkesbury,33.49583333
2021-05-13,2021,5,May,Q2,Spring,NO2,Sydney,1.1375
2021-05-14,2021,5,May,Q2,Spring,O3,Aylesford,43.54583333
2021-05-14,2021,5,May,Q2,Spring,O3,Pictou,33.4
2021-05-14,2021,5,May,Q2,Spring,O3,Port Hawkesbury,28.44166667
2021-05-14,2021,5,May,Q2,Spring,NO2,Sydney,3.9
2021-05-15,2021,5,May,Q2,Spring,O3,Aylesford,39.9375
2021-05-15,2021,5,May,Q2,Spring,O3,Pictou,32.47916667
2021-05-15,2021,5,May,Q2,Spring,O3,Port Hawkesbury,30.79166667
2021-05-15,2021,5,May,Q2,Spring,NO2,Sydney,2.508333333
2021-05-16,2021,5,May,Q2,Spring,O3,Aylesford,44.075
2021-05-16,2021,5,May,Q2,Spring,O3,Pictou,32.83333333
2021-05-16,2021,5,May,Q2,Spring,O3,Port Hawkesbury,26.15833333
2021-05-16,2021,5,May,Q2,Spring,NO2,Sydney,2.844444444
2021-05-17,2021,5,May,Q2,Spring,O3,Aylesford,43.475
2021-05-17,2021,5,May,Q2,Spring,O3,Pictou,28.06818182
2021-05-17,2021,5,May,Q2,Spring,O3,Port Hawkesbury,26.48333333
2021-05-17,2021,5,May,Q2,Spring,NO2,Sydney,3.751388889
2021-05-18,2021,5,May,Q2,Spring,O3,Aylesford,51.525
2021-05-18,2021,5,May,Q2,Spring,O3,Pictou,32.59166667
2021-05-18,2021,5,May,Q2,Spring,O3,Port Hawkesbury,23.675
2021-05-18,2021,5,May,Q2,Spring,NO2,Sydney,1.361111111
2021-05-19,2021,5,May,Q2,Spring,O3,Aylesford,31.47083333
2021-05-19,2021,5,May,Q2,Spring,O3,Pictou,29.32083333
2021-05-19,2021,5,May,Q2,Spring,O3,Port Hawkesbury,27.15
2021-05-19,2021,5,May,Q2,Spring,NO2,Sydney,1.605555556
2021-05-20,2021,5,May,Q2,Spring,O3,Aylesford,34.36666667
2021-05-20,2021,5,May,Q2,Spring,O3,Pictou,33.60833333
2021-05-20,2021,5,May,Q2,Spring,O3,Port Hawkesbury,28.1125
2021-05-20,2021,5,May,Q2,Spring,NO2,Sydney,1.791666667
2021-05-21,2021,5,May,Q2,Spring,O3,Aylesford,44.40454545
2021-05-21,2021,5,May,Q2,Spring,O3,Pictou,38.85416667
2021-05-21,2021,5,May,Q2,Spring,O3,Port Hawkesbury,29.50416667
2021-05-21,2021,5,May,Q2,Spring,NO2,Sydney,2.109722222
2021-05-22,2021,5,May,Q2,Spring,O3,Aylesford,37.9
2021-05-22,2021,5,May,Q2,Spring,O3,Pictou,36.92916667
2021-05-22,2021,5,May,Q2,Spring,O3,Port Hawkesbury,37.87083333
2021-05-22,2021,5,May,Q2,Spring,NO2,Sydney,1.206944444
2021-05-23,2021,5,May,Q2,Spring,O3,Aylesford,32.9125
2021-05-23,2021,5,May,Q2,Spring,O3,Pictou,30.975
2021-05-23,2021,5,May,Q2,Spring,O3,Port Hawkesbury,31.68333333
2021-05-23,2021,5,May,Q2,Spring,NO2,Sydney,0.768055556
2021-05-24,2021,5,May,Q2,Spring,O3,Aylesford,35.47083333
2021-05-24,2021,5,May,Q2,Spring,O3,Pictou,33.26666667
2021-05-24,2021,5,May,Q2,Spring,O3,Port Hawkesbury,31.58333333
2021-05-24,2021,5,May,Q2,Spring,NO2,Sydney,0.545833333
2021-05-25,2021,5,May,Q2,Spring,O3,Aylesford,40.5
2021-05-25,2021,5,May,Q2,Spring,O3,Pictou,36.35833333
2021-05-25,2021,5,May,Q2,Spring,O3,Port Hawkesbury,33.97083333
2021-05-25,2021,5,May,Q2,Spring,NO2,Sydney,1.861111111
2021-05-26,2021,5,May,Q2,Spring,O3,Aylesford,45.63333333
2021-05-26,2021,5,May,Q2,Spring,O3,Pictou,39.66666667
2021-05-26,2021,5,May,Q2,Spring,O3,Port Hawkesbury,33.74583333
2021-05-26,2021,5,May,Q2,Spring,NO2,Sydney,2.380555556
2021-05-27,2021,5,May,Q2,Spring,O3,Aylesford,36.39583333
2021-05-27,2021,5,May,Q2,Spring,O3,Pictou,30.82083333
2021-05-27,2021,5,May,Q2,Spring,O3,Port Hawkesbury,31.9875
2021-05-27,2021,5,May,Q2,Spring,NO2,Sydney,1.494444444
2021-05-28,2021,5,May,Q2,Spring,O3,Aylesford,37.14166667
2021-05-28,2021,5,May,Q2,Spring,O3,Pictou,32.60833333
2021-05-28,2021,5,May,Q2,Spring,O3,Port Hawkesbury,33.27083333
2021-05-28,2021,5,May,Q2,Spring,NO2,Sydney,0.991666667
2021-05-29,2021,5,May,Q2,Spring,O3,Aylesford,31.94583333
2021-05-29,2021,5,May,Q2,Spring,O3,Pictou,25.9375
2021-05-29,2021,5,May,Q2,Spring,O3,Port Hawkesbury,26.06666667
2021-05-29,2021,5,May,Q2,Spring,NO2,Sydney,1.352777778
2021-05-30,2021,5,May,Q2,Spring,O3,Aylesford,31.80416667
2021-05-30,2021,5,May,Q2,Spring,O3,Pictou,30.3375
2021-05-30,2021,5,May,Q2,Spring,O3,Port Hawkesbury,28.9125
2021-05-30,2021,5,May,Q2,Spring,NO2,Sydney,0.644444444
2021-05-31,2021,5,May,Q2,Spring,O3,Aylesford,22.82916667
2021-05-31,2021,5,May,Q2,Spring,O3,Pictou,23.31666667
2021-05-31,2021,5,May,Q2,Spring,O3,Port Hawkesbury,23.75416667
2021-05-31,2021,5,May,Q2,Spring,NO2,Sydney,1.890277778
2021-06-01,2021,6,June,Q2,Summer,O3,Aylesford,23.31666667
2021-06-01,2021,6,June,Q2,Summer,O3,Pictou,21.58333333
2021-06-01,2021,6,June,Q2,Summer,O3,Port Hawkesbury,21.31666667
2021-06-01,2021,6,June,Q2,Summer,NO2,Sydney,1.233333333
2021-06-02,2021,6,June,Q2,Summer,O3,Aylesford,45.8625
2021-06-02,2021,6,June,Q2,Summer,O3,Pictou,32.875
2021-06-02,2021,6,June,Q2,Summer,O3,Port Hawkesbury,32.25
2021-06-02,2021,6,June,Q2,Summer,NO2,Sydney,2.329166667
2021-06-03,2021,6,June,Q2,Summer,O3,Aylesford,46.77916667
2021-06-03,2021,6,June,Q2,Summer,O3,Pictou,47.12916667
2021-06-03,2021,6,June,Q2,Summer,O3,Port Hawkesbury,43.34166667
2021-06-03,2021,6,June,Q2,Summer,NO2,Sydney,2.475
2021-06-04,2021,6,June,Q2,Summer,O3,Aylesford,25.275
2021-06-04,2021,6,June,Q2,Summer,O3,Pictou,24.07916667
2021-06-04,2021,6,June,Q2,Summer,O3,Port Hawkesbury,26.32
2021-06-04,2021,6,June,Q2,Summer,NO2,Sydney,2.176388889
2021-06-05,2021,6,June,Q2,Summer,O3,Aylesford,35.09166667
2021-06-05,2021,6,June,Q2,Summer,O3,Pictou,30.19583333
2021-06-05,2021,6,June,Q2,Summer,O3,Port Hawkesbury,23.88333333
2021-06-05,2021,6,June,Q2,Summer,NO2,Sydney,1.75
2021-06-06,2021,6,June,Q2,Summer,O3,Aylesford,37.425
2021-06-06,2021,6,June,Q2,Summer,O3,Pictou,28.23333333
2021-06-06,2021,6,June,Q2,Summer,O3,Port Hawkesbury,31.23333333
2021-06-06,2021,6,June,Q2,Summer,NO2,Sydney,0.581944444
2021-06-07,2021,6,June,Q2,Summer,O3,Aylesford,49.36666667
2021-06-07,2021,6,June,Q2,Summer,O3,Pictou,41.1375
