Climate ID,Date,Monthly_Average_Rain_mm,Monthly_Average_Snow_cm,Monthly_Average_Precip_mm,Monthly_Snow_on_Grnd_cm,MonthlyMax_Snow_on_Grnd_cm
8300590,2019-06-01,,,4.5958,,
8300590,2019-07-01,,,1.1741,,
8300590,2019-08-01,,,2.5967,,
8300590,2019-09-01,,,4.4733,,
8300590,2019-10-01,,,3.5161,,
8300590,2019-11-01,,,5.3033,,
8300590,2019-12-01,,,3.7677,,
8300590,2020-01-01,,,3.6548,,
8300590,2020-02-01,,,2.2897,,
8300590,2020-03-01,,,2.4053,,
8300590,2020-04-01,,,0.0,,
8300590,2020-05-01,,,3.0129,,
8300590,2020-06-01,,,0.88,,
8300590,2020-07-01,,,1.929,,
8300590,2020-08-01,,,1.0167,,
8300590,2020-09-01,,,2.4433,,
8300590,2020-10-01,,,2.6032,,
8300590,2020-11-01,,,3.0241,1.25,3.0
8300590,2020-12-01,,,4.1452,1.1364,3.0
8300590,2021-01-01,,,2.6452,,
8300590,2021-02-01,,,4.7714,,
8300590,2021-03-01,,,2.3429,,
8300590,2021-06-01,,,2.6875,,
8300590,2021-07-01,,,4.4667,,
8300590,2021-08-01,,,0.9032,,
8300590,2021-09-01,,,7.6067,,
8300590,2021-10-01,,,1.5033,,
8300590,2021-11-01,,,6.3133,0.0,0.0
8300590,2021-12-01,,,2.9677,2.6,9.0
8300590,2022-01-01,,,6.7581,33.5185,71.0
8300590,2022-02-01,,,5.4259,25.8214,42.0
8300590,2022-03-01,,,3.7968,7.6522,23.0
8300590,2022-04-01,,,3.4333,11.4,21.0
8300590,2022-05-01,,,1.4935,,
8300590,2022-06-01,,,4.1793,,
8300590,2022-07-01,,,2.7226,,
8300590,2022-08-01,,,2.9419,,
8300590,2022-09-01,,,4.8815,,
8300590,2022-10-01,,,1.6545,,
8300590,2022-11-01,,,3.7467,0.4,1.0
8300590,2022-12-01,,,3.4556,3.8,24.0
8300590,2023-01-01,,,7.5452,6.3,15.0
8300590,2023-02-01,,,1.8231,6.5556,14.0
8300590,2023-03-01,,,2.1933,12.4194,30.0
8300590,2023-04-01,,,0.5276,9.1667,17.0
8300590,2023-05-01,,,1.15,,
8300590,2023-06-01,,,4.0931,,
8300590,2023-07-01,,,3.45,,
8300590,2023-08-01,,,4.1333,,
8300590,2023-09-01,,,1.6759,,
8300590,2023-10-01,,,4.1933,,
8300590,2023-11-01,,,4.2,0.2,1.0
8300590,2023-12-01,,,2.2586,1.1111,3.0
8300590,2024-01-01,,,1.6897,5.5806,12.0
8300590,2024-02-01,,,4.6964,8.5172,23.0
8300590,2024-03-01,,,5.96,0.6667,2.0
8300590,2024-04-01,,,1.1862,0.0,0.0
8300590,2024-05-01,,,0.6065,,
8300590,2024-06-01,,,2.1148,,
8300590,2024-07-01,,,1.6806,,
8300590,2024-08-01,,,1.84,,
8300590,2024-09-01,,,1.3259,,
8300590,2024-10-01,,,1.9806,,
8300590,2024-11-01,,,6.1655,,
8300590,2024-12-01,,,2.4367,4.3333,8.0
8300590,2025-01-01,,,3.171,8.2222,18.0
8300590,2025-02-01,,,2.0143,21.72,31.0
8300590,2025-03-01,,,3.6677,14.0,21.0
8300590,2025-04-01,,,3.0857,2.0,3.0
8300590,2025-05-01,,,3.2034,,
8300590,2025-06-01,,,3.6414,,
8300590,2025-07-01,,,1.2933,,
8300590,2025-08-01,,,0.4323,,
8300590,2025-09-01,,,0.9655,,
8300590,2025-10-01,,,3.4226,,
8300590,2025-11-01,,,3.5967,0.3667,1.0
8300590,2025-12-01,,,3.3767,1.069,6.0
8300596,1999-09-01,,,0.4583,,
8300596,1999-10-01,,,4.5258,,
8300596,1999-11-01,,,0.8433,,
8300596,1999-12-01,,,0.3742,,
8300596,2000-01-01,,,2.1323,,
8300596,2000-02-01,,,1.5069,,
8300596,2000-03-01,,,2.8677,,
8300596,2000-04-01,,,0.04,,
8300596,2000-06-01,,,4.1,,
8300596,2000-07-01,,,2.6419,,
8300596,2000-08-01,,,3.7903,,
8300596,2000-09-01,,,2.2533,,
8300596,2000-10-01,,,3.7567,,
8300596,2000-11-01,,,4.7931,,
8300596,2000-12-01,,,0.65,,
8300596,2001-01-01,,,2.584,,
8300596,2001-02-01,,,5.5077,,
8300596,2001-03-01,,,1.3897,,
8300596,2001-04-01,,,3.0833,,
8300596,2001-10-01,,,1.7,,
8300596,2001-11-01,,,1.79,,
8300596,2001-12-01,,,1.4933,,
8300596,2002-01-01,,,1.7,,
8300596,2002-02-01,,,3.6963,,
8300596,2002-03-01,,,1.5032,,
8300596,2002-04-01,,,3.6633,,
8300596,2002-05-01,,,2.2903,,
8300596,2002-06-01,,,1.77,,
8300596,2002-07-01,,,2.371,,
8300596,2002-08-01,,,2.3867,,
8300596,2002-09-01,,,5.4276,,
8300596,2002-10-01,,,2.6552,,
8300596,2002-11-01,,,5.2367,,
8300596,2002-12-01,,,2.6097,,
8300596,2003-01-01,,,1.1,,
8300596,2003-02-01,,,4.1815,,
8300596,2003-03-01,,,4.2742,,
8300596,2003-04-01,,,3.1103,,
8300596,2003-05-01,,,1.7967,,
8300596,2003-06-01,,,2.8833,,
8300596,2003-07-01,,,2.1935,,
8300596,2003-08-01,,,2.3194,,
8300596,2003-09-01,,,1.6433,,
8300596,2003-10-01,,,4.429,,
8300596,2003-11-01,,,1.0467,,
8300596,2003-12-01,,,3.3,,
8300596,2004-01-01,,,1.2323,2.0,2.0
8300596,2004-02-01,,,2.7276,,
8300596,2004-03-01,,,2.5355,,
8300596,2004-04-01,,,2.29,0.0,0.0
8300596,2004-05-01,,,0.7742,0.0,0.0
8300596,2004-06-01,,,3.6733,0.0,0.0
8300596,2004-07-01,,,1.4032,0.0,0.0
8300596,2004-08-01,,,4.17,0.0,0.0
8300596,2004-09-01,,,0.75,0.0,0.0
8300596,2004-10-01,,,2.8226,0.0,0.0
8300596,2004-11-01,,,2.47,,
8300596,2004-12-01,,,3.3194,,
8300596,2005-01-01,,,2.0516,,
8300596,2005-02-01,,,1.0536,,
8300596,2005-03-01,,,3.0161,,
8300596,2005-04-01,,,1.8233,0.0,0.0
8300596,2005-05-01,,,2.9355,0.0,0.0
8300596,2005-06-01,,,3.13,0.0,0.0
8300596,2005-07-01,,,2.1767,0.0,0.0
8300596,2005-08-01,,,0.85,0.0,0.0
8300596,2005-09-01,,,4.2033,0.0,0.0
8300596,2005-10-01,,,5.5613,0.0,0.0
8300596,2005-11-01,,,4.28,0.0,0.0
8300596,2005-12-01,,,3.0419,12.5484,25.0
8300596,2006-01-01,,,1.6645,8.0323,17.0
8300596,2006-02-01,,,1.1393,3.7143,18.0
8300596,2006-03-01,,,0.8581,,
8300596,2006-04-01,,,4.4067,0.0,0.0
8300596,2006-05-01,,,1.0194,0.0,0.0
8300596,2006-06-01,,,4.9233,0.0,0.0
8300596,2006-07-01,,,3.4032,0.0,0.0
8300596,2006-08-01,,,2.0226,0.0,0.0
8300596,2006-09-01,,,2.0333,0.0,0.0
8300596,2006-10-01,,,5.3226,0.0,0.0
8300596,2006-11-01,,,3.1267,0.0,0.0
8300596,2006-12-01,,,2.3161,1.7742,7.0
8300596,2007-01-01,,,2.9548,5.7037,15.0
8300596,2007-02-01,,,0.4214,8.75,14.0
8300596,2007-03-01,,,1.5452,7.871,14.0
8300596,2007-04-01,,,1.2933,5.9,21.0
8300596,2007-05-01,,,2.6258,0.0,0.0
8300596,2007-06-01,,,2.4433,0.0,0.0
8300596,2007-07-01,,,1.9871,0.0,0.0
8300596,2007-08-01,,,3.2548,,
8300596,2007-09-01,,,2.36,,
8300596,2007-10-01,,,0.2333,,
8300596,2007-11-01,0.0,,4.0552,1.1667,2.0
8300596,2007-12-01,0.0,,1.6484,29.5667,39.0
8300596,2008-01-01,0.0,,2.5839,36.3226,65.0
8300596,2008-02-01,0.0,,3.1414,32.1034,46.0
8300596,2008-03-01,0.0,,2.7516,29.1379,52.0
8300596,2008-04-01,,,1.4821,11.6667,28.0
8300596,2008-05-01,,,2.4833,,
8300596,2008-06-01,,,2.1467,,
8300596,2008-07-01,,,1.42,,
8300596,2008-08-01,,,3.1903,,
8300596,2008-09-01,,,4.7444,,
8300596,2008-10-01,,,1.3419,,
8300596,2008-11-01,0.0,,2.7357,15.8,39.0
8300596,2008-12-01,0.0,,3.9452,5.0,13.0
8300596,2009-01-01,0.0,,1.28,11.7097,17.0
8300596,2009-02-01,0.0,,1.4679,38.4286,47.0
8300596,2009-03-01,0.0,,1.97,42.0968,77.0
8300596,2009-04-01,0.0,,1.8733,19.1765,69.0
8300596,2009-05-01,,,2.1655,,
8300596,2009-06-01,,,4.4733,,
8300596,2009-07-01,,,5.0967,,
8300596,2009-08-01,,,5.4867,,
8300596,2009-09-01,,,1.6467,,
8300596,2009-10-01,0.0,,6.971,1.625,3.0
8300596,2009-11-01,0.0,,2.2214,,
8300596,2009-12-01,0.0,,2.171,13.32,32.0
8300596,2010-01-01,0.0,,1.5484,20.3226,29.0
8300596,2010-02-01,0.0,,0.9143,28.1579,42.0
8300596,2010-03-01,,,3.0233,22.6875,34.0
8300596,2010-04-01,,,1.5069,5.3333,8.0
8300596,2010-05-01,,,1.2933,,
8300596,2010-06-01,,,5.0633,,
8300596,2010-07-01,,,3.23,,
8300596,2010-08-01,,,3.2516,,
8300596,2010-09-01,,,3.22,,
8300596,2010-10-01,,,3.5733,,
8300596,2010-11-01,,,4.55,,
8300596,2010-12-01,0.0,,3.2935,5.25,14.0
8300596,2011-01-01,0.0,,1.8387,35.0323,53.0
8300596,2011-02-01,0.0,,3.0036,69.3929,88.0
8300596,2011-03-01,0.0,,1.1774,46.1613,97.0
8300596,2011-04-01,0.0,,2.21,11.4,25.0
8300596,2011-05-01,,,2.8833,,
8300596,2011-06-01,,,2.2967,,
8300596,2011-07-01,,,2.9968,,
8300596,2011-08-01,,,3.3,,
8300596,2011-09-01,,,0.3,,
8300596,2011-10-01,,,5.8,,
8300596,2011-11-01,0.0,,3.2828,19.0,20.0
8300596,2011-12-01,0.0,,3.5355,5.8333,22.0
8300596,2012-01-01,0.0,,2.0065,3.7143,15.0
8300596,2012-02-01,0.0,,1.7357,32.2069,49.0
8300596,2012-03-01,0.0,,0.9345,20.75,43.0
8300596,2012-04-01,0.0,,1.89,16.5,20.0
8300596,2012-05-01,,,1.5677,,
8300596,2012-06-01,,,2.61,,
8300596,2012-07-01,,,1.0968,,
8300596,2012-08-01,,,2.6419,,
8300596,2012-09-01,,,5.4714,,
8300596,2012-10-01,,,1.2419,,
8300596,2012-11-01,,,1.7067,1.0,1.0
8300596,2012-12-01,0.0,,2.5613,4.0909,23.0
8300596,2013-01-01,0.0,,0.4806,19.3226,31.0
8300596,2013-02-01,0.0,,2.0679,19.7143,32.0
8300596,2013-03-01,0.0,,1.77,18.0,42.0
8300596,2013-04-01,0.0,,1.2966,1.6154,3.0
8300596,2013-05-01,,,2.3103,,
8300596,2013-06-01,,,2.7724,,
8300596,2013-07-01,,,2.8367,,
8300596,2013-08-01,,,0.8552,,
8300596,2013-09-01,,,4.4897,,
8300596,2013-10-01,,,1.6367,,
8300596,2013-11-01,0.0,,1.9414,1.3333,2.0
8300596,2013-12-01,0.0,,4.3903,30.6333,75.0
8300596,2014-01-01,,,2.0207,32.8333,74.0
8300596,2014-02-01,,,2.5607,27.9259,46.0
8300596,2014-03-01,,,2.1194,40.4516,50.0
8300596,2014-04-01,,,3.4069,26.4737,56.0
8300596,2014-05-01,,,1.7367,,
8300596,2014-06-01,,,2.87,,
8300596,2014-07-01,,,1.7032,,
8300596,2014-08-01,,,2.4871,,
8300596,2014-09-01,,,1.9034,,
8300596,2014-10-01,,,2.9552,,
8300596,2014-11-01,,,4.7483,5.3333,16.0
8300596,2014-12-01,,,8.1464,1.4762,4.0
8300596,2015-01-01,,,2.6548,7.5,19.0
8300596,2015-02-01,,,2.0643,69.2727,81.0
8300596,2015-03-01,,,1.271,79.1,94.0
8300596,2015-04-01,,,2.98,31.6,76.0
8300596,2015-05-01,,,0.7207,,
8300596,2015-06-01,,,3.4533,,
8300596,2015-07-01,,,1.4933,,
8300596,2015-08-01,,,3.4161,,
8300596,2015-09-01,,,4.8103,,
8300596,2015-10-01,,,2.6097,,
8300596,2015-11-01,,,4.6885,0.5556,1.0
8300596,2015-12-01,,,4.2323,7.7273,20.0
8300596,2016-01-01,,,0.5833,7.1034,15.0
8300596,2016-02-01,,,1.8345,11.0,35.0
8300596,2016-03-01,,,2.6839,5.5161,17.0
8300596,2016-04-01,,,1.5067,0.5,1.0
8300596,2016-05-01,,,2.0733,,
8300596,2016-06-01,,,1.97,,
8300596,2016-07-01,,,1.9452,,
8300596,2016-08-01,,,2.671,,
8300596,2016-09-01,,,1.6233,,
8300596,2016-10-01,,,3.4533,0.0,0.0
8300596,2016-11-01,,,2.3333,2.875,13.0
8300596,2016-12-01,,,2.1387,4.2581,13.0
8300596,2017-01-01,,,2.5903,6.2581,19.0
8300596,2017-02-01,,,1.6357,24.3704,51.0
8300596,2017-03-01,,,0.8267,8.5806,17.0
8300596,2017-04-01,,,1.11,3.7368,9.0
8300596,2017-05-01,,,4.7871,,
8300596,2017-06-01,,,2.3,,
8300596,2017-07-01,,,0.9143,,
8300596,2017-08-01,,,1.4548,,
8300596,2017-09-01,,,2.7414,,
8300596,2017-10-01,,,1.4645,,
8300596,2017-11-01,,,3.9931,0.4706,1.0
8300596,2017-12-01,,,2.5065,2.4516,7.0
8300596,2018-01-01,,,1.5742,6.4839,17.0
8300596,2018-02-01,,,2.15,11.963,31.0
8300596,2018-03-01,,,0.6433,28.871,57.0
8300596,2018-04-01,,,2.2767,16.6522,35.0
8300596,2018-05-01,,,2.5097,,
8300596,2018-06-01,,,4.1267,,
8300596,2018-07-01,,,1.3655,,
8300596,2018-08-01,,,4.1774,,
8300596,2018-09-01,,,1.2143,,
8300596,2018-10-01,,,5.0433,0.75,2.0
8300596,2018-11-01,,,5.2103,12.2941,19.0
8300596,2018-12-01,,,1.7839,9.4839,35.0
8300596,2019-01-01,,,2.8032,16.1613,32.0
8300596,2019-02-01,,,1.625,15.75,30.0
8300596,2019-03-01,,,1.1194,19.0667,37.0
8300596,2019-04-01,,,4.5,1.8,7.0
8300596,2019-05-01,,,2.9774,,
8300596,2019-06-01,,,3.7667,,
8300596,2019-07-01,,,0.95,,
8300596,2019-08-01,,,3.8367,,
8300596,2019-09-01,,,7.3179,,
8300596,2019-10-01,,,3.3333,0.0,0.0
8300596,2019-11-01,,,4.05,0.25,2.0
8300596,2019-12-01,,,2.3387,1.9677,10.0
8300596,2020-01-01,,,2.0516,10.0323,36.0
8300596,2020-02-01,,,1.5321,23.1724,39.0
8300596,2020-03-01,,,1.4581,33.0968,54.0
8300596,2020-04-01,,,0.68,7.8,32.0
8300596,2020-05-01,,,1.9032,,
8300596,2020-06-01,,,0.5567,,
8300596,2020-07-01,,,1.0533,,
8300596,2020-08-01,,,3.0645,,
8300596,2020-09-01,,,3.2857,,
8300596,2020-10-01,,,2.6903,0.871,1.0
8300596,2020-11-01,,,1.8276,0.3667,1.0
8300596,2020-12-01,,,3.1806,0.3704,3.0
8300596,2021-01-01,,,1.3161,2.1379,6.0
8300596,2021-02-01,,,3.1286,7.7143,21.0
8300596,2021-03-01,,,1.9871,7.5161,18.0
8300596,2021-04-01,,,2.67,2.0,2.0
8300596,2021-05-01,,,1.22,,
8300596,2021-07-01,,,5.3,,
8300596,2021-08-01,,,1.9258,,
8300596,2021-09-01,,,6.7379,,
8300596,2021-10-01,,,2.5194,0.0,0.0
8300596,2021-11-01,,,4.81,0.0,0.0
8300596,2021-12-01,,,1.8967,0.25,1.0
8300596,2022-01-01,,,1.6645,12.2759,46.0
8300596,2022-02-01,,,2.5643,34.8214,55.0
8300596,2022-03-01,,,2.7645,8.9355,23.0
8300596,2022-04-01,,,2.82,2.0333,3.0
8300596,2022-05-01,,,1.7419,,
8300596,2022-06-01,,,2.6071,,
8300596,2022-07-01,,,2.5032,,
8300596,2022-08-01,,,5.1645,,
8300596,2022-09-01,,,4.4,,
8300596,2022-10-01,,,1.9417,,
8300596,2022-11-01,,,3.52,,
8300596,2022-12-01,,,3.3867,7.2,20.0
8300596,2023-01-01,,,5.3613,7.7143,17.0
8300596,2023-02-01,,,1.0357,8.0769,15.0
8300596,2023-03-01,,,1.4,4.12,14.0
8300596,2023-04-01,,,0.58,1.1765,2.0
8300596,2023-05-01,,,1.0645,,
8300596,2023-06-01,,,4.1043,,
8300596,2023-07-01,,,4.2806,,
8300596,2023-08-01,,,4.6097,,
8300596,2023-09-01,,,1.97,,
8300596,2023-10-01,,,3.6552,0.0,0.0
8300596,2023-11-01,,,2.4133,0.0,0.0
8300596,2023-12-01,,,1.1032,4.5,12.0
8300596,2024-01-01,,,1.0806,1.963,8.0
8300596,2024-02-01,,,1.6517,3.2759,12.0
8300596,2024-03-01,,,6.0774,1.8462,5.0
8300596,2024-04-01,,,1.1276,0.0,0.0
8300596,2024-05-01,,,0.5935,,
8300596,2024-06-01,,,7.1308,,
8300596,2024-07-01,,,2.7,,
8300596,2024-08-01,,,0.6548,,
8300596,2024-09-01,,,1.8793,,
8300596,2024-10-01,,,2.05,,
8300596,2024-11-01,,,5.11,2.0,2.0
8300596,2024-12-01,,,1.39,3.4,6.0
8300596,2025-01-01,,,1.1967,3.1333,15.0
8300596,2025-02-01,,,1.1111,11.2857,20.0
8300596,2025-03-01,,,3.6,2.5161,8.0
8300596,2025-04-01,,,2.4,0.4286,2.0
8300596,2025-05-01,,,3.1893,,
8300596,2025-06-01,,,1.66,,
8300596,2025-07-01,,,1.3129,,
8300596,2025-08-01,,,0.7194,,
8300596,2025-09-01,,,1.2,,
8300596,2025-10-01,,,2.1226,,
8300596,2025-11-01,,,2.95,,
8300596,2025-12-01,,,1.8633,1.0,5.0
8305500,2004-04-01,,,,0.0,0.0
8305500,2004-05-01,,,,0.0,0.0
8305500,2004-06-01,,,2.8333,0.0,0.0
8305500,2004-07-01,,,1.2733,0.0,0.0
8305500,2004-08-01,,,2.3742,0.0,0.0
8305500,2004-09-01,,,2.0,0.0,0.0
8305500,2004-10-01,,,2.7484,0.0,0.0
8305500,2004-11-01,,,3.8138,0.6897,8.0
8305500,2004-12-01,,,2.6917,4.0,4.0
8305500,2005-04-01,,,2.9083,0.0,0.0
8305500,2005-05-01,,,2.471,0.0,0.0
8305500,2005-06-01,,,2.24,0.0,0.0
8305500,2005-07-01,,,1.1226,0.0,0.0
8305500,2005-08-01,,,1.0581,0.0,0.0
8305500,2005-09-01,,,4.1267,0.0,0.0
8305500,2005-10-01,,,6.871,0.0,0.0
8305500,2005-11-01,,,4.2533,0.0,0.0
8305500,2005-12-01,,,0.0,,
8305500,2006-04-01,,,,0.0,0.0
8305500,2006-05-01,,,,0.0,0.0
8305500,2006-06-01,,,,0.0,0.0
8305500,2006-07-01,,,,0.0,0.0
8305500,2006-08-01,,,,0.0,0.0
8305500,2006-09-01,,,,0.0,0.0
8305500,2006-10-01,,,,0.0,0.0
8305500,2006-11-01,,,,0.0,0.0
8305500,2007-04-01,,,,0.0,0.0
8305500,2007-05-01,,,3.2222,0.0,0.0
8305500,2007-06-01,,,3.9867,0.0,0.0
8305500,2007-07-01,,,3.5032,0.0,0.0
8305500,2018-05-01,,,3.3,,
8305500,2018-06-01,,,5.6538,,
8305500,2018-07-01,,,0.8774,,
8305500,2018-08-01,,,5.1355,,
8305500,2018-09-01,,,1.7125,,
8305500,2018-12-01,,,15.8,,
830P001,2000-07-01,,,4.5226,0.0,0.0
830P001,2000-08-01,,,2.171,0.0,0.0
830P001,2000-09-01,,,2.28,0.0,0.0
830P001,2000-10-01,,,5.471,0.0,0.0
830P001,2000-11-01,,,4.5533,0.1852,4.0
830P001,2000-12-01,,,3.5903,9.8387,38.0
830P001,2001-01-01,,,2.071,38.7419,52.0
830P001,2001-03-01,,,1.5742,35.4194,42.0
830P001,2001-04-01,,,2.13,20.5333,36.0
830P001,2001-05-01,,,3.8742,0.0,0.0
830P001,2001-06-01,,,2.8733,0.0,0.0
830P001,2001-07-01,,,2.1032,0.0,0.0
830P001,2001-08-01,,,0.3516,0.0,0.0
830P001,2001-09-01,,,0.9167,0.0,0.0
830P001,2001-10-01,,,2.7032,0.0,0.0
830P001,2001-11-01,,,2.7033,0.1667,2.0
830P001,2002-02-01,,,2.9071,38.0714,59.0
830P001,2002-03-01,,,2.5355,6.3571,22.0
830P001,2002-04-01,,,2.8367,4.4286,12.0
830P001,2002-05-01,,,2.329,0.1935,6.0
830P001,2002-06-01,,,2.83,0.0,0.0
830P001,2002-07-01,,,2.5581,0.0,0.0
830P001,2002-08-01,,,1.5593,0.0,0.0
830P001,2002-09-01,,,6.43,0.0,0.0
830P001,2002-10-01,,,4.1355,0.0,0.0
830P001,2002-11-01,,,6.33,1.5,13.0
830P001,2002-12-01,,,2.929,10.0968,37.0
830P001,2003-01-01,,,1.1714,40.0333,56.0
830P001,2003-03-01,,,4.7846,44.8696,58.0
830P001,2003-04-01,,,2.1071,6.5333,21.0
830P001,2003-05-01,,,2.5258,0.0,0.0
830P001,2003-06-01,,,2.9433,0.0,0.0
830P001,2003-07-01,,,2.1452,0.0,0.0
830P001,2003-08-01,,,2.2774,0.0,0.0
830P001,2003-09-01,,,1.87,0.0,0.0
830P001,2003-10-01,,,4.3806,0.0,0.0
830P001,2003-11-01,,,1.9552,0.0,0.0
830P001,2003-12-01,,,2.2233,0.0,0.0
830P001,2004-01-01,,,1.0,12.44,20.0
830P001,2004-02-01,,,1.1483,31.3103,67.0
830P001,2004-03-01,,,2.2581,45.1935,52.0
830P001,2004-04-01,,,2.8667,10.4333,36.0
830P001,2004-05-01,,,0.9839,0.0323,1.0
830P001,2004-06-01,,,3.1862,0.0,0.0
830P001,2004-07-01,,,2.12,0.0,0.0
830P001,2004-08-01,,,2.4333,0.0,0.0
830P001,2004-09-01,,,2.0733,0.0,0.0
830P001,2004-10-01,,,2.8387,0.0,0.0
830P001,2004-11-01,,,3.2667,0.9333,7.0
830P001,2004-12-01,,,3.5,2.1613,15.0
830P001,2005-01-01,,,1.4065,18.7097,67.0
830P001,2005-02-01,,,1.1107,31.8214,41.0
830P001,2005-03-01,,,3.8677,17.4839,32.0
830P001,2005-04-01,,,2.3433,1.6,13.0
830P001,2005-05-01,,,2.6258,0.0,0.0
830P001,2005-06-01,,,3.3333,0.0,0.0
830P001,2005-07-01,,,2.0871,0.0,0.0
830P001,2005-08-01,,,1.3097,0.0,0.0
830P001,2005-09-01,,,2.9133,0.0,0.0
830P001,2005-10-01,,,3.55,0.0,0.0
830P001,2005-11-01,,,4.78,0.2333,3.0
830P001,2005-12-01,,,2.6484,5.9032,19.0
830P001,2006-01-01,,,2.5581,4.9677,15.0
830P001,2006-02-01,,,1.9286,6.75,11.0
830P001,2006-03-01,,,1.3258,6.871,16.0
830P001,2006-04-01,,,4.66,0.0,0.0
830P001,2006-05-01,,,1.0935,0.0,0.0
830P001,2006-06-01,,,4.3333,0.0,0.0
830P001,2006-07-01,,,4.0,0.0,0.0
830P001,2006-08-01,,,0.7846,0.0,0.0
830P001,2006-09-01,,,1.6667,0.0,0.0
830P001,2006-10-01,,,6.3742,0.0,0.0
830P001,2006-11-01,,,4.31,0.0,0.0
830P001,2006-12-01,,,3.0032,1.7419,10.0
830P001,2007-01-01,,,4.0806,2.9355,11.0
830P001,2007-02-01,,,0.4714,3.8929,6.0
830P001,2007-03-01,,,1.6806,2.7419,5.0
830P001,2007-04-01,,,1.5567,3.5,12.0
830P001,2007-05-01,,,2.371,0.2258,5.0
830P001,2007-06-01,,,2.8233,0.0,0.0
830P001,2007-07-01,,,2.3806,0.0,0.0
830P001,2007-08-01,,,4.0194,,
830P001,2007-09-01,,,3.1567,,
830P001,2007-10-01,,,2.0267,,
830P001,2007-11-01,0.0,,4.0,1.0,1.0
830P001,2007-12-01,0.0,,2.53,11.96,19.0
830P001,2008-01-01,0.0,,3.0903,17.4,35.0
830P001,2008-02-01,0.0,,3.6074,7.875,29.0
830P001,2008-03-01,0.0,,2.9517,1.25,2.0
830P001,2008-04-01,0.0,,2.25,2.5,5.0
830P001,2008-05-01,,,3.5774,,
830P001,2008-06-01,,,2.0433,,
830P001,2008-07-01,,,1.28,,
830P001,2008-08-01,,,7.8793,,
830P001,2008-09-01,,,5.5733,,
830P001,2008-10-01,,,1.5645,,
830P001,2008-11-01,0.0,,3.2621,10.7143,17.0
830P001,2008-12-01,0.0,,5.1452,4.2308,9.0
830P001,2009-01-01,0.0,,2.0633,6.7742,16.0
830P001,2009-02-01,0.0,,2.0889,21.8929,30.0
830P001,2009-03-01,0.0,,2.81,13.0968,18.0
830P001,2009-04-01,0.0,,2.59,3.2857,12.0
830P001,2009-05-01,,,3.0625,,
830P001,2009-06-01,,,4.6143,,
830P001,2009-07-01,,,4.7074,,
830P001,2009-08-01,,,5.5933,,
830P001,2009-09-01,,,2.5519,7.0,8.0
830P001,2009-10-01,,,6.6903,1.0,1.0
830P001,2009-11-01,,,2.8345,1.0,1.0
830P001,2009-12-01,0.0,,2.8,6.0476,14.0
830P001,2010-01-01,0.0,,2.5581,8.6429,17.0
830P001,2010-02-01,0.0,,1.7571,23.3214,38.0
830P001,2010-03-01,0.0,,2.7677,45.2069,85.0
830P001,2010-04-01,,,1.9333,,
830P001,2010-05-01,,,1.0419,1.0,1.0
830P001,2010-06-01,,,5.33,,
830P001,2010-07-01,,,3.2067,,
830P001,2010-08-01,,,2.9258,,
830P001,2010-09-01,,,3.5167,,
830P001,2010-10-01,,,4.4677,,
830P001,2010-11-01,0.0,,5.8,3.2,6.0
830P001,2010-12-01,0.0,,4.6839,11.2,13.0
830P001,2011-01-01,0.0,,2.7097,23.6129,31.0
830P001,2011-02-01,0.0,,4.125,72.4286,93.0
830P001,2011-03-01,0.0,,1.0065,49.4839,100.0
830P001,2011-04-01,0.0,,2.5,22.0,24.0
830P001,2011-05-01,,,3.8387,,
830P001,2011-06-01,,,1.77,,
830P001,2011-07-01,,,4.9387,,
830P001,2011-08-01,,,4.3067,,
830P001,2011-09-01,,,0.72,,
830P001,2011-10-01,,,9.3613,,
830P001,2011-11-01,0.0,,4.0517,13.0,15.0
830P001,2011-12-01,0.0,,4.1548,9.5714,16.0
830P001,2012-01-01,0.0,,2.3065,3.6087,10.0
830P001,2012-02-01,0.0,,2.8552,19.2414,36.0
830P001,2012-03-01,0.0,,1.3613,19.087,35.0
830P001,2012-04-01,0.0,,2.89,5.5,8.0
830P001,2012-05-01,,,1.8516,,
830P001,2012-06-01,,,1.16,,
830P001,2012-07-01,,,1.0,,
830P001,2012-08-01,,,2.2161,,
830P001,2012-09-01,,,8.1,,
830P001,2012-10-01,,,2.1484,,
830P001,2012-11-01,0.0,,2.0133,1.0,1.0
830P001,2012-12-01,0.0,,3.7387,4.8421,18.0
830P001,2013-01-01,0.0,,0.8467,16.8,25.0
830P001,2013-02-01,0.0,,3.0393,36.92,52.0
830P001,2013-03-01,0.0,,2.6167,28.871,53.0
830P001,2013-04-01,,,1.2,9.5714,16.0
830P001,2013-05-01,,,2.2935,,
830P001,2013-06-01,,,2.4467,,
830P001,2013-07-01,,,2.24,,
830P001,2013-08-01,,,1.62,,
830P001,2013-09-01,,,4.6483,,
830P001,2013-10-01,,,2.429,,
830P001,2013-11-01,0.0,,4.0586,,
830P001,2013-12-01,0.0,,6.7667,26.2963,64.0
830P001,2014-01-01,,,2.5267,30.2258,65.0
830P001,2014-02-01,,,3.563,26.3929,59.0
830P001,2014-03-01,,,4.4267,41.4333,87.0
830P001,2014-04-01,,,4.4565,55.0625,80.0
830P001,2014-05-01,,,2.2733,,
830P001,2014-06-01,,,2.6433,,
830P001,2014-07-01,,,1.3097,,
